Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr11	0	0.0	0.0
chr11	58340	0.0	0.0
chr11	58361	0.0	0.0
chr11	64513	0.7743731498363035	0.0
chr11	115522	0.14744517720229483	0.0395
chr11	190126	0.0	0.0505
chr11	215036	0.0	0.0505
chr11	252478	0.0	0.0505
chr11	280199	0.0	0.0505
chr11	280216	0.9756680339293533	0.0505
chr11	305327	0.07764819157361832	0.075
chr11	369720	0.4618937644341805	0.08
chr11	380545	0.387615447193377	0.085
chr11	485030	0.0	0.1255
chr11	504716	0.36332808526099103	0.1255
chr11	521230	2.057189878625797	0.1315
chr11	550396	0.18944417080286458	0.1915
chr11	576789	1.1170170326100584	0.1965
chr11	839990	0.0	0.4905
chr11	841307	0.0	0.4905
chr11	843214	0.4824455604043763	0.4905
chr11	888815	0.12327618797153243	0.5125
chr11	949654	0.1858439972388864	0.52
chr11	968487	0.0	0.5235
chr11	995639	1.7265477267121614	0.5235
chr11	1019965	0.2843201995744361	0.5655
chr11	1074481	4.119981912274535	0.581
chr11	1094384	0.04196062415029709	0.663
chr11	1273123	4.611772597685723	0.6705
chr11	1279086	0.33431771326684157	0.698
chr11	1332927	0.0	0.716
chr11	1346505	0.034553567902697736	0.716
chr11	1447797	0.7957340388152859	0.7195
chr11	1544563	1.3137644983296435	0.7965
chr11	1571204	0.14053402931138115	0.8315
chr11	1596109	0.0	0.835
chr11	1616245	0.31577924601632634	0.835
chr11	1636829	1.5456793715449513	0.8415
chr11	1664325	0.0	0.884
chr11	1700159	2.6396402268135297	0.884
chr11	1715502	0.6298246180678907	0.9245
chr11	1746463	0.21608324191350226	0.944
chr11	1776544	0.5097451274362823	0.9505
chr11	1809894	0.1043250171391084	0.9675
chr11	1843443	0.5360972122944965	0.971
chr11	1854635	0.4683840749414524	0.977
chr11	1882390	1.7637033807617608	0.99
chr11	1907621	0.16575501408918247	1.0345
chr11	1925720	1.1212647866793755	1.0375
chr11	1943557	0.0	1.0575
chr11	1966822	0.29184626436781386	1.0575
chr11	1989094	0.0	1.064
chr11	2002193	0.4167679644358007	1.064
chr11	2030986	0.787063537492843	1.076
chr11	2051950	0.9086682726850099	1.0925
chr11	2146594	0.2291475710357453	1.1785
chr11	2203326	7.793713500515287	1.1915
chr11	2226614	0.0	1.373
chr11	2229965	0.15719033503997387	1.373
chr11	2252231	0.4835297673012999	1.3765
chr11	2285321	32.36672524897475	1.3925
chr11	2288735	6.380373220522956	1.503
chr11	2360596	8.36084905660377	1.9615
chr11	2402996	0.06819235700062592	2.316
chr11	2439657	8.720010128505415	2.3185
chr11	2471251	0.0	2.594
chr11	2497678	2.698427468130654	2.594
chr11	2519172	2.077635177782446	2.652
chr11	2538184	0.0	2.6915
chr11	2558153	5.5184323147383365	2.6915
chr11	2584791	34.78497550353839	2.8385
chr11	2593976	1.254947388744092	3.158
chr11	2656130	5.088027376288891	3.236
chr11	2678339	0.15493733645502433	3.349
chr11	2707383	7.219662058371729	3.3535
chr11	2730168	16.106442577030823	3.518
chr11	2773008	3.338749129604168	4.208
chr11	2885026	1.495909146415908	4.582
chr11	2901404	4.192630202323255	4.6065
chr11	2927402	24.95449755723732	4.7155
chr11	2937841	0.0	4.976
chr11	3076780	1.8543319254146584	4.976
chr11	3105901	16.036479147453633	5.03
chr11	3135178	0.0	5.4995
chr11	3283284	10.427110487266873	5.4995
chr11	3298245	3.644823575029093	5.6555
chr11	3324035	0.0	5.7495
chr11	3356495	0.10464629552112702	5.7495
chr11	3394719	0.0	5.7535
chr11	3399720	2.352427608284414	5.7535
chr11	3420337	0.2844320839390791	5.802
chr11	3436158	1.1282089220980978	5.8065
chr11	3463192	0.10543518372084285	5.837
chr11	3482161	4.874549334118144	5.839
chr11	3509343	0.9444278755343537	5.9715
chr11	3529461	11.75724254599283	5.9905
chr11	3553106	0.07110689736903346	6.2685
chr11	3616391	0.04898838975164522	6.273
chr11	3657217	2.0629437727882967	6.275
chr11	3678061	2.4670583537733166	6.318
chr11	3713123	3.58496363822597	6.4045
chr11	3742412	2.596618357487932	6.5095
chr11	3775532	7.7957554108005604	6.5955
chr11	3799327	0.48989589712191645	6.781
chr11	3807492	23.07263348668615	6.785
chr11	3821838	50.420777713290796	7.116
chr11	3828730	13.113236655353282	7.4635
chr11	3835212	2.6922319259307996	7.5485
chr11	3896128	0.08743551630671416	7.7125
chr11	3919002	0.32878425285125984	7.7145
chr11	4011768	6.17220801364024	7.745
chr11	4041093	0.5916909682600159	7.926
chr11	4064754	0.0	7.94
chr11	4092099	0.20381127076325078	7.94
chr11	4101912	1.4526103840068905	7.942
chr11	4136677	0.5245237876138967	7.9925
chr11	4191012	2.494654312188094	8.021
chr11	4212057	1.6092693916962308	8.0735
chr11	4230699	1.4612073028941328	8.1035
chr11	4262522	0.33562678301724785	8.15
chr11	4274440	0.0	8.154
chr11	4296302	19.759534837883105	8.154
chr11	4306449	3.6907353080344185	8.3545
chr11	4327583	0.45296693341387795	8.4325
chr11	4340829	0.05212677231027596	8.4385
chr11	4417565	7.846947163888996	8.4425
chr11	4430946	5.157441784599144	8.5475
chr11	4495319	1.927430704277061	8.8795
chr11	4544348	2.96959935574793	8.974
chr11	4574150	0.0	9.0625
chr11	4585907	1.2663465275775276	9.0625
chr11	4665664	4.1753391679414	9.1635
chr11	4705541	0.022385386819491718	9.33
chr11	4794885	0.0	9.332
chr11	4809384	0.17094017094016728	9.332
chr11	4867884	3.289826568925398	9.342
chr11	4895849	0.8231299516412075	9.434
chr11	4905568	5.5784622847441145	9.442
chr11	4930306	0.322645405529412	9.58
chr11	5000042	0.0	9.6025
chr11	5023306	3.312548713951768	9.6025
chr11	5041268	2.3146391439629634	9.662
chr11	5054445	1.5066160094327057	9.6925
chr11	5092610	4.304485727231528	9.75
chr11	5116887	0.4059006355244253	9.8545
chr11	5160001	0.0	9.872
chr11	5165792	0.0	9.872
chr11	5169306	0.0	9.872
chr11	5181575	6.500768908150425	9.872
chr11	5188728	0.17269665831971917	9.9185
chr11	5200309	0.15904572564610572	9.9205
chr11	5225459	13.576017130620993	9.9245
chr11	5237134	4.451181367595369	10.083
chr11	5257915	13.741912075950935	10.1755
chr11	5290989	1.6505364243379013	10.63
chr11	5357634	1.0949404626123058	10.74
chr11	5379553	10.409202338299067	10.764
chr11	5406068	1.5652353001750696	11.04
chr11	5454623	0.0	11.116
chr11	5484881	1.3441998306520158	11.116
chr11	5532121	1.4399051356616426	11.1795
chr11	5673797	0.056871498848358515	11.3835
chr11	5814465	3.346609966459026	11.3915
chr11	5881249	1.572830684571472	11.615
chr11	6003004	0.0	11.8065
chr11	6015694	0.7178750897344135	11.8065
chr11	6040768	4.454003052587733	11.8245
chr11	6076803	1.2361154636303755	11.985
chr11	6105522	1.7910320466805543	12.0205
chr11	6246223	0.435073627844689	12.2725
chr11	6291043	1.2281740159810883	12.292
chr11	6324833	2.1134946634259295	12.3335
chr11	6343759	3.099034358859234	12.3735
chr11	6366024	1.6378488203341801	12.4425
chr11	6414258	0.2678579969961684	12.5215
chr11	6518791	0.19430681045371379	12.5495
chr11	6549670	1.2084684574435633	12.5555
chr11	6582356	0.37964171313323086	12.595
chr11	6624501	3.6355997931747326	12.611
chr11	6655445	5.866691798412001	12.7235
chr11	6697888	0.07656674706177664	12.9725
chr11	6724009	1.3806545927068514	12.9745
chr11	6748635	15.88511882068878	13.0085
chr11	6764373	0.7329424307035736	13.2585
chr11	6771877	0.2784210433276282	13.264
chr11	6885015	7.5598293240986525	13.2955
chr11	6917357	0.14440780764880567	13.54
chr11	6958906	1.1331581358343321	13.546
chr11	7000383	2.2531089978054117	13.593
chr11	7034558	0.0	13.67
chr11	7089663	4.717481183080665	13.67
chr11	7117962	0.5126866645537735	13.8035
chr11	7171601	0.9330653760971319	13.831
chr11	7220365	2.295892622868127	13.8765
chr11	7240183	0.9628169272385044	13.922
chr11	7261994	0.0906515580736444	13.943
chr11	7306119	0.2992071011818794	13.947
chr11	7326172	6.304757225906817	13.953
chr11	7338385	0.0585320170133085	14.03
chr11	7440893	12.724735243411963	14.036
chr11	7453074	1.0624700431378744	14.191
chr11	7515664	2.659116090114503	14.2575
chr11	7556279	10.590692124104972	14.3655
chr11	7569687	2.1337126600284404	14.5075
chr11	7688494	0.6338769634070462	14.761
chr11	7735033	1.2009506472491767	14.7905
chr11	7774585	0.0	14.838
chr11	7781213	2.916618056365739	14.838
chr11	7841214	0.0	15.013
chr11	7867965	0.0	15.013
chr11	7917554	0.0	15.013
chr11	7940248	0.0	15.013
chr11	7959312	0.0	15.013
chr11	7970577	0.16772144821880458	15.013
chr11	8015294	0.0	15.0205
chr11	8041890	0.15771005007292352	15.0205
chr11	8067253	0.0	15.0245
chr11	8101823	0.0	15.0245
chr11	8130086	0.0	15.0245
chr11	8150467	0.23722069176613717	15.0245
chr11	8215807	1.427065387878952	15.04
chr11	8254698	3.5054127697179664	15.0955
chr11	8322593	1.211666732446614	15.3335
chr11	8575963	4.514824797843677	15.6405
chr11	8590803	1.848212614635987	15.7075
chr11	8612175	0.3999701717160027	15.747
chr11	8759686	0.07203572972195138	15.806
chr11	8940152	0.0	15.819
chr11	9004016	0.0	15.819
chr11	9014461	9.726321438153983	15.819
chr11	9021915	0.0	15.8915
chr11	9103117	0.0	15.8915
chr11	9145810	0.28309364737854675	15.8915
chr11	9181134	0.3539677313137904	15.9015
chr11	9241874	0.5713018861489152	15.923
chr11	9300512	0.0	15.9565
chr11	9331910	0.12921844377921365	15.9565
chr11	9378343	1.2209627488203874	15.9625
chr11	9505292	1.6465002297441897	16.1175
chr11	9518350	0.8006948402682275	16.139
chr11	9555193	9.76421235353667	16.1685
chr11	9569019	0.6485842787423839	16.3035
chr11	9663070	5.78964739534627	16.3645
chr11	9699428	0.734712331863923	16.575
chr11	9787898	2.7169570081508794	16.64
chr11	9825440	0.0	16.742
chr11	9859527	2.987067753724996	16.742
chr11	9902211	0.11327594019034141	16.8695
chr11	9937523	0.16513260866445945	16.8735
chr11	10007164	0.5403944879760831	16.885
chr11	10029370	0.14522218995062994	16.897
chr11	10204963	0.46159527326445055	16.9225
chr11	10242875	0.0	16.94
chr11	10261315	0.12156207263327104	16.94
chr11	10294220	2.651113467656402	16.944
chr11	10314966	5.443595089182783	16.999
chr11	10319283	3.2853954872303275	17.0225
chr11	10367679	11.876484560570093	17.1815
chr11	10387045	12.888741061034521	17.4115
chr11	10399071	1.2053824014169268	17.5665
chr11	10480373	0.21813556940777118	17.6645
chr11	10615610	0.6816322821049063	17.694
chr11	10626613	0.5163422316311141	17.7015
chr11	10665347	0.4847523356250126	17.7215
chr11	10676693	6.663845991115124	17.727
chr11	10681420	0.0	17.7585
chr11	10709823	3.0775275013093926	17.7585
chr11	10717459	2.684810592129474	17.782
chr11	10758244	0.0	17.8915
chr11	10804617	0.1315054081598377	17.8915
chr11	10835034	0.14734593141051813	17.8955
chr11	10889328	0.8020128951092126	17.9035
chr11	10921123	0.0	17.929
chr11	10954493	0.20116676725029614	17.929
chr11	10964435	5.706380771225978	17.931
chr11	10993350	0.057100439673353834	18.096
chr11	11028376	0.10034403669731941	18.098
chr11	11063256	0.0	18.1015
chr11	11094440	0.0	18.1015
chr11	11119698	0.05181951263745493	18.1015
chr11	11196889	0.20116002279814355	18.1055
chr11	11256543	0.0	18.1175
chr11	11306766	0.2599923735570522	18.1175
chr11	11335613	0.0	18.125
chr11	11428325	2.128479987661011	18.125
chr11	11493160	0.09301027763562719	18.263
chr11	11514663	2.4749711563511028	18.265
chr11	11541532	0.5481042042816818	18.3315
chr11	11588056	0.03176889190105169	18.357
chr11	11635272	0.0	18.3585
chr11	11641411	0.0	18.3585
chr11	11642574	0.04324791869388889	18.3585
chr11	11688819	1.6327755419049836	18.3605
chr11	11858775	0.08291186468779088	18.638
chr11	11882897	0.1546252271057166	18.64
chr11	11908766	0.0	18.644
chr11	11918366	0.5636874399349444	18.644
chr11	12026582	0.0	18.705
chr11	12051616	1.1442256519425975	18.705
chr11	12089196	12.873223694714914	18.748
chr11	12114248	0.0	19.0705
chr11	12155913	0.147617817470618	19.0705
chr11	12183010	0.7267612237720973	19.0745
chr11	12225665	1.5890340599018289	19.1055
chr11	12256816	0.06569046652172372	19.155
chr11	12340542	0.0542623039774932	19.1605
chr11	12377400	0.0	19.1625
chr11	12404251	0.6351222610351793	19.1625
chr11	12429443	0.0	19.1785
chr11	12456257	2.583498677248677	19.1785
chr11	12480449	0.3782304317328436	19.241
chr11	12553156	1.194524370040984	19.2685
chr11	12610501	2.3185455367998626	19.337
chr11	12645868	1.820360906336228	19.419
chr11	12690090	3.905187487857014	19.4995
chr11	12715825	1.228714959876471	19.6
chr11	12761808	1.2764242207093919	19.6565
chr11	12806464	0.47815264319969475	19.7135
chr11	12948678	0.08461072017824979	19.7815
chr11	13019591	0.10971167771095373	19.7875
chr11	13110739	0.16986580601325596	19.7975
chr11	13146061	0.20560653929091005	19.8035
chr11	13345471	0.3345973678340524	19.8445
chr11	13381335	0.0	19.8565
chr11	13387755	4.99144324015924	19.8565
chr11	13391261	0.09476427386875506	19.874
chr11	13454576	0.02745555631824345	19.88
chr11	13527421	3.046947039249367	19.882
chr11	13552364	0.5970683941846471	19.958
chr11	13585861	0.9787178139778889	19.978
chr11	13661981	0.0	20.0525
chr11	13707941	0.19436838724946118	20.0525
chr11	13767107	0.0	20.064
chr11	13808009	0.2629503023928577	20.064
chr11	13830827	1.920719248058727	20.07
chr11	13843062	0.6613596097371657	20.0935
chr11	13925468	0.8393341805117531	20.148
chr11	13989209	0.5908695111331743	20.2015
chr11	14005287	0.635455459005828	20.211
chr11	14039121	1.2428590118180325	20.2325
chr11	14084983	0.0670837036913032	20.2895
chr11	14144610	0.0	20.2935
chr11	14148818	0.1428061406639694	20.2935
chr11	14162823	0.3843545105132141	20.2955
chr11	14207053	0.0	20.3125
chr11	14224734	0.16412276382739768	20.3125
chr11	14249106	2.180525524975259	20.3165
chr11	14276393	6.1286407766989734	20.376
chr11	14309353	1.0247615860799626	20.578
chr11	14357169	7.42611466883136	20.627
chr11	14390430	0.3583908251949947	20.874
chr11	14412752	1.4001757083241375	20.882
chr11	14449176	2.1315028901734485	20.933
chr11	14476856	0.0	20.992
chr11	14482840	1.7555381545378683	20.992
chr11	14562018	0.4511617414844728	21.131
chr11	14570884	2.1083886421477733	21.135
chr11	14610962	1.066098081023413	21.2195
chr11	14625501	0.025062342577146797	21.235
chr11	14705302	0.18456327263253067	21.237
chr11	14843466	0.49221682150982093	21.2625
chr11	14859719	12.10287443267777	21.2705
chr11	14888803	3.385029048830973	21.6225
chr11	14909630	1.8728610310167255	21.693
chr11	14983848	0.8827141541294187	21.832
chr11	14996876	3.8049653937537213	21.8435
chr11	15025917	0.13907893851364458	21.954
chr11	15248812	0.13224014810895132	21.985
chr11	15309308	0.4156781637163693	21.993
chr11	15407942	0.879914096522171	22.034
chr11	15441468	0.0633793890226547	22.0635
chr11	15473024	0.8405884118882826	22.0655
chr11	15489679	0.44269552385638666	22.0795
chr11	15550669	1.6041952471566976	22.1065
chr11	15641057	5.629838142153418	22.2515
chr11	15658109	0.052887666596120465	22.3475
chr11	15695925	0.028625817624950898	22.3495
chr11	15765792	0.5429864253393442	22.3515
chr11	15848667	0.0	22.3965
chr11	15870207	0.05491638979650434	22.3965
chr11	15906626	1.1112384007332032	22.3985
chr11	15950271	0.10355182768976265	22.447
chr11	16008213	0.16338534433466775	22.453
chr11	16032695	1.6147026011390908	22.457
chr11	16049726	1.7459092939217695	22.4845
chr11	16074355	0.0	22.5275
chr11	16080205	0.28698522026120143	22.5275
chr11	16115050	1.4283382304928416	22.5375
chr11	16127302	0.9288264005245489	22.555
chr11	16154756	1.0523958799820206	22.5805
chr11	16177086	1.217297213741979	22.604
chr11	16202963	1.2214013346043961	22.6355
chr11	16236531	3.1505710410011454	22.6765
chr11	16259384	0.0	22.7485
chr11	16296293	0.0	22.7485
chr11	16317131	0.2932013927065831	22.7485
chr11	16344416	0.057009292514749565	22.7565
chr11	16379498	0.0	22.7585
chr11	16446146	4.840067340067274	22.7585
chr11	16479410	1.1768901569187322	22.9195
chr11	16507450	4.938776388560073	22.9525
chr11	16553919	1.9519893678878708	23.182
chr11	16565958	5.5970149253730845	23.2055
chr11	16606694	0.38233992031242114	23.4335
chr11	16631541	1.4418547495186955	23.443
chr11	16997736	0.6800958611309281	23.971
chr11	17028614	0.9387107234899509	23.992
chr11	17087205	0.5063524212852119	24.047
chr11	17195825	0.08993129249251781	24.102
chr11	17307021	0.0	24.112
chr11	17347193	0.0	24.112
chr11	17428225	0.02332322660182255	24.112
chr11	17578290	0.28626529259323735	24.1155
chr11	17611476	0.0	24.125
chr11	17638189	1.3660269107301122	24.125
chr11	17652830	1.6956030259992076	24.145
chr11	17687331	0.2637810968604288	24.2035
chr11	17857927	1.6162971547071094	24.2485
chr11	17890718	1.7946026478854442	24.3015
chr11	17920251	0.11508142010466031	24.3545
chr11	17937630	2.4505928853753995	24.3565
chr11	17943955	0.0	24.372
chr11	17972488	23.64443211759819	24.372
chr11	17979699	0.18103678982412777	24.5425
chr11	18043222	4.251374504539147	24.554
chr11	18074506	0.0	24.687
chr11	18080241	15.088449531737114	24.687
chr11	18083124	0.4162902340082917	24.7305
chr11	18139575	0.05316886431306029	24.754
chr11	18167787	0.0	24.7555
chr11	18185743	0.18176860856128144	24.7555
chr11	18229755	3.583732625826583	24.7635
chr11	18255008	5.029018011977182	24.854
chr11	18298257	0.43383410183941434	25.0715
chr11	18338595	0.1302422505862493	25.089
chr11	18353951	0.6374840628984517	25.091
chr11	18375128	3.2746900336502534	25.1045
chr11	18419407	0.0	25.2495
chr11	18464201	0.0	25.2495
chr11	18494578	0.49612825401761573	25.2495
chr11	18545976	0.09706934971977868	25.275
chr11	18664448	0.11257662473489587	25.2865
chr11	18802132	1.7732915018414814	25.302
chr11	18860780	0.35550815446841183	25.406
chr11	18883283	0.995337279055123	25.414
chr11	18958132	4.34629390344189	25.4885
chr11	18975158	0.8657058550978851	25.5625
chr11	19016165	8.000563089484329	25.598
chr11	19058787	7.835160281764358	25.939
chr11	19085334	0.26487727352994117	26.147
chr11	19181605	0.0	26.1725
chr11	19204610	0.025378778265600227	26.1725
chr11	19283416	0.6282918482475223	26.1745
chr11	19320819	1.7870357249696658	26.198
chr11	19384332	0.0	26.3115
chr11	19400650	0.06682282104850443	26.3115
chr11	19542817	0.0	26.321
chr11	19544323	0.10018032458419614	26.321
chr11	19564287	0.0	26.323
chr11	19587360	0.4665899867618575	26.323
chr11	19633439	0.0	26.3445
chr11	19651998	0.31466331025798927	26.3445
chr11	19677422	5.084052935465873	26.3525
chr11	19696993	5.185804168305115	26.452
chr11	19717337	4.27099460786928	26.5575
chr11	19773530	2.8663250238860623	26.7975
chr11	19854121	20.141890238930106	27.0285
chr11	19878647	0.0517277053589616	27.5225
chr11	19917311	0.02791833885884722	27.5245
chr11	20060586	3.375741080659117	27.5285
chr11	20107983	0.0	27.6885
chr11	20128767	0.0	27.6885
chr11	20149446	8.46965699208438	27.6885
chr11	20168396	0.0	27.849
chr11	20241232	0.0	27.849
chr11	20263442	0.0	27.849
chr11	20292696	1.1049723756905994	27.849
chr11	20363286	2.3684210526315246	27.927
chr11	20387986	0.0	27.9855
chr11	20397165	0.0	27.9855
chr11	20406763	0.0	27.9855
chr11	20414606	12.36704372784089	27.9855
chr11	20426452	0.0	28.132
chr11	20464758	21.430456584850823	28.132
chr11	20483703	0.10457438226415335	28.538
chr11	20517172	1.1990407673861365	28.5415
chr11	20522176	34.81046166878435	28.5475
chr11	20541064	0.6077248581975562	29.205
chr11	20563278	2.4075588262015457	29.2185
chr11	20585292	3.533261391722125	29.2715
chr11	20614019	28.204670002382525	29.373
chr11	20630807	0.0	29.8465
chr11	20649999	0.04109983149074112	29.8465
chr11	20698661	16.241672409832315	29.8485
chr11	20720426	0.3038853917950031	30.202
chr11	20743461	0.13376136971635177	30.209
chr11	20758413	1.860119047619118	30.211
chr11	20782605	3.990587717246208	30.256
chr11	20927947	1.015763139084347	30.836
chr11	20954528	1.8403171007928218	30.863
chr11	20965124	2.2107922757624747	30.8825
chr11	20987288	18.573064964817856	30.9315
chr11	20993399	2.999888893003945	31.045
chr11	21047401	1.9530063277404834	31.207
chr11	21162608	0.0	31.432
chr11	21170780	0.8976660682227615	31.432
chr11	21181920	1.1155734047299677	31.442
chr11	21204330	5.317620005748895	31.467
chr11	21218246	1.2178210780827803	31.541
chr11	21274494	0.5239012233801404	31.6095
chr11	21345118	4.625131174938777	31.6465
chr11	21370847	1.3893306887712336	31.7655
chr11	21477733	12.759451990356839	31.914
chr11	21494740	11.990039568836181	32.131
chr11	21524056	19.774234291126877	32.4825
chr11	21536724	6.8474865853333675	32.733
chr11	21574183	4.210198035241076	32.9895
chr11	21587009	0.20093098020830608	33.0435
chr11	21616870	0.3565486094604366	33.0495
chr11	21633698	4.049402713099731	33.0555
chr11	21653454	0.19364151674111324	33.1355
chr11	21681857	3.0914950996516577	33.141
chr11	21697060	10.06947154788836	33.188
chr11	21709871	12.700069589421242	33.317
chr11	21712745	17.443003144654284	33.3535
chr11	21733097	11.580123641475737	33.7085
