Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr10	0	0.0	0.0
chr10	188995	1.8929214087074386	0.0
chr10	231786	0.2616773518251993	0.081
chr10	262358	1.290741635161468	0.089
chr10	322401	1.493002941438631	0.1665
chr10	367277	1.0784741408559937	0.2335
chr10	408539	1.500356939755829	0.278
chr10	491186	3.3583646224447206	0.402
chr10	515156	0.934709543981067	0.4825
chr10	565439	0.2992317549942433	0.5295
chr10	719166	0.0	0.5755
chr10	736570	0.0	0.5755
chr10	740405	0.7174336373885423	0.5755
chr10	769676	0.7638344489336454	0.5965
chr10	819425	0.06359473798967953	0.6345
chr10	929497	0.0	0.6415
chr10	963739	0.2802376415200113	0.6415
chr10	990502	0.13448348734894633	0.649
chr10	1094604	0.8460645909882015	0.663
chr10	1115288	0.5518174374310233	0.6805
chr10	1171466	1.38425722015982	0.7115
chr10	1187359	1.7803436236042447	0.7335
chr10	1216286	4.039380714879467	0.785
chr10	1254782	3.057006526044368	0.9405
chr10	1330019	2.3713595027051912	1.1705
chr10	1373454	7.046413502109697	1.2735
chr10	1397154	62.138728323699425	1.4405
chr10	1400268	7.284291371654868	1.634
chr10	1441933	3.9437955260549074	1.9375
chr10	1465134	20.266474034834253	2.029
chr10	1477593	16.468842729970344	2.2815
chr10	1494443	2.552247087109301	2.559
chr10	1629618	2.8242933706940696	2.904
chr10	1674585	1.859533686167932	3.031
chr10	1702549	4.476793166278089	3.083
chr10	1753590	17.940015238622976	3.3115
chr10	1768027	4.309235043024596	3.5705
chr10	1841822	0.5969721572185852	3.8885
chr10	1883700	0.03601656762110974	3.9135
chr10	1939230	14.848097801295486	3.9155
chr10	1983074	0.0	4.5665
chr10	2003072	1.4655970379512595	4.5665
chr10	2029000	13.476854589086361	4.6045
chr10	2057753	0.7708461270886923	4.992
chr10	2290614	2.014722975590841	5.1715
chr10	2303519	5.949782541915253	5.1975
chr10	2365370	7.397737162750221	5.5655
chr10	2380307	4.565768812658535	5.676
chr10	2421702	3.485920282954701	5.865
chr10	2451106	1.1411845108380265	5.9675
chr10	2528657	2.9912754466140323	6.056
chr10	2564762	2.154986639082868	6.164
