Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr3	0	0.0	0.0
chr3	162026	0.0	0.0
chr3	179714	0.0	0.0
chr3	191253	0.0	0.0
chr3	191956	0.46197081884327634	0.0
chr3	269883	0.0	0.036
chr3	290462	0.8364840900726068	0.036
chr3	320349	5.037540909965989	0.061
chr3	335932	1.3887947971004668	0.1395
chr3	350693	1.3943112102621305	0.16
chr3	393725	22.162781811234236	0.22
chr3	409427	0.0	0.568
chr3	491520	0.3180950649822829	0.568
chr3	502523	5.83022388059702	0.5715
chr3	511099	0.0	0.6215
chr3	521069	15.297668363119893	0.6215
chr3	537967	2.072357743876556	0.88
chr3	578018	0.18134715025907042	0.963
chr3	597318	0.0	0.9665
chr3	606915	0.4708520179372177	0.9665
chr3	629215	0.0	0.977
chr3	639360	0.0	0.977
chr3	646593	0.0	0.977
chr3	653683	3.7179528628237075	0.977
chr3	684614	0.0	1.092
chr3	690245	0.0	1.092
chr3	735818	0.7530120481927699	1.092
chr3	765698	0.0	1.1145
chr3	768819	1.7334257827084099	1.1145
chr3	787568	11.795598532844279	1.147
chr3	799564	0.7872867764980293	1.2885
chr3	833859	15.327050997782708	1.3155
chr3	869939	0.17113519680547015	1.8685
chr3	887469	4.99334221038616	1.8715
chr3	900987	3.3692228814180063	1.939
chr3	914640	0.5628869848020449	1.985
chr3	930629	8.03218148245846	1.994
chr3	968539	0.39023077440624254	2.2985
chr3	1042854	1.0720611540971234	2.3275
chr3	1053581	1.2486007061052233	2.339
chr3	1065194	2.3727204935258723	2.3535
chr3	1094696	0.15883100381192658	2.4235
chr3	1113584	1.794616151545373	2.4265
chr3	1128629	14.547299868905142	2.4535
chr3	1152276	2.833158447009458	2.7975
chr3	1157041	0.7248361984338959	2.811
chr3	1244647	0.18253504672896806	2.8745
chr3	1258343	0.5114151726267521	2.877
chr3	1310160	0.49896049896049943	2.9035
chr3	1358260	7.372767104819675	2.9275
chr3	1370128	9.829208783548276	3.015
chr3	1384473	35.899455273347755	3.156
chr3	1399710	0.28705312810327643	3.703
chr3	1464158	0.4348582362150619	3.7215
chr3	1469907	0.0	3.724
chr3	1486749	0.0	3.724
chr3	1492082	0.392312330170056	3.724
chr3	1734236	9.248554913294806	3.819
chr3	1735101	0.39831981460023613	3.827
chr3	1748909	2.625732175318118	3.8325
chr3	1813272	2.1677757612421487	4.0015
chr3	1823190	0.42471261113314934	4.023
chr3	1840849	0.7206416844215969	4.0305
chr3	1872765	0.8553971486762034	4.0535
chr3	1885040	1.3667098259243367	4.064
chr3	1912844	0.0	4.102
chr3	1937225	3.5873590304662444	4.102
chr3	1984753	1.0813148788929026	4.2725
chr3	1987065	0.0	4.275
chr3	2002472	0.9915338265578445	4.275
chr3	2015583	1.8472337674332293	4.288
chr3	2026410	0.21937521937525367	4.308
chr3	2037806	3.5678889990088787	4.3105
chr3	2047896	0.0	4.3465
chr3	2060386	7.015362756416005	4.3465
chr3	2071647	3.6837642892047313	4.4255
chr3	2311076	0.3918700036574682	5.3075
chr3	2330215	8.569068759033584	5.315
chr3	2339901	0.0	5.398
chr3	2358272	0.25257627803600635	5.398
chr3	2368170	0.09819806549809888	5.4005
chr3	2388537	0.0	5.4025
chr3	2400998	0.0	5.4025
chr3	2414031	0.0	5.4025
chr3	2421229	0.6963788300836743	5.4025
chr3	2424819	16.93005694101885	5.405
chr3	2457660	0.0	5.961
chr3	2472598	0.0	5.961
chr3	2492021	0.4689488845715598	5.961
chr3	2506948	0.0	5.968
chr3	2520895	0.0	5.968
chr3	2534719	0.0	5.968
chr3	2555750	0.13730605519701905	5.968
chr3	2570316	0.0	5.97
chr3	2581941	11.814982403217758	5.97
chr3	2591886	0.5691519635742478	6.0875
chr3	2604185	0.1857769190756031	6.0945
chr3	2617642	1.9983851433184985	6.097
