Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr4	1.0	0.77876671947851	0.0
chr4	1000001.0	1.4845309006126	0.77876671947851
chr4	2000001.0	2.0030846361852896	2.2632976200911097
chr4	3000001.0	1.7580918015967097	4.266382256276399
chr4	4000001.0	1.6222579600042997	6.024474057873109
chr4	5000001.0	2.29846836095117	7.646732017877408
chr4	6000001.0	3.957355149048089	9.945200378828577
chr4	7000001.0	3.4883478350016395	13.902555527876666
chr4	8000001.0	3.2724188050775194	17.390903362878305
chr4	9000001.0	2.06078738204531	20.663322167955823
chr4	10000001.0	2.1339776159123898	22.72410955000113
chr4	11000001.0	2.74565083925464	24.85808716591352
chr4	12000001.0	1.18284533294295	27.60373800516816
chr4	13000001.0	1.75250589275718	28.78658333811111
chr4	14000001.0	2.26000505234875	30.539089230868292
chr4	15000001.0	1.5656583046453498	32.799094283217045
chr4	16000001.0	1.436616918338	34.3647525878624
chr4	17000001.0	1.7427089003097596	35.801369506200395
chr4	18000001.0	1.6153546461667199	37.54407840651015
chr4	19000001.0	1.6983353772374696	39.159433052676874
chr4	20000001.0	0.9222190434400901	40.857768429914344
chr4	21000001.0	1.4435760127259298	41.77998747335443
chr4	22000001.0	0.7048302264458199	43.22356348608036
chr4	23000001.0	0.27908428964414	43.92839371252618
chr4	24000001.0	0.18348837900728	44.20747800217032
chr4	25000001.0	0.35694070431637	44.3909663811776
chr4	26000001.0	0.38559109118582996	44.74790708549397
chr4	27000001.0	0.4488698916840099	45.1334981766798
chr4	28000001.0	0.38766033398692995	45.58236806836381
chr4	29000001.0	0.52363147043783	45.97002840235074
chr4	30000001.0	0.54719482260773	46.49365987278857
chr4	31000001.0	0.62701836239338	47.0408546953963
chr4	32000001.0	0.50433151617762	47.66787305778968
chr4	33000001.0	0.7488388628039899	48.1722045739673
chr4	34000001.0	0.8007336931708999	48.92104343677129
chr4	35000001.0	0.68531251473569	49.72177712994219
chr4	36000001.0	0.2322411362105	50.40708964467788
chr4	37000001.0	0.44266214236321	50.63933078088838
chr4	38000001.0	0.84830039610674	51.08199292325159
chr4	39000001.0	0.65607375097848	51.93029331935833
chr4	40000001.0	0.43079330758163	52.586367070336806
chr4	41000001.0	0.23939102138954996	53.01716037791844
chr4	42000001.0	0.30821231183289	53.25655139930799
chr4	43000001.0	0.27352337379076996	53.56476371114088
chr4	44000001.0	0.1094635418058	53.83828708493165
chr4	45000001.0	0.14181842610032	53.94775062673745
chr4	46000001.0	0.13002766898727	54.089569052837774
chr4	47000001.0	0.11330102152506	54.21959672182504
chr4	48000001.0	0.10507663161384999	54.3328977433501
chr4	49000001.0	0.16601128783729	54.43797437496395
chr4	50000001.0	0.15464105799047	54.60398566280124
chr4	51000001.0	0.17665294696346998	54.75862672079171
chr4	52000001.0	0.09439638594819	54.93527966775518
chr4	53000001.0	0.13467321242745	55.02967605370337
chr4	54000001.0	0.33028233142721	55.16434926613082
chr4	55000001.0	0.5041104885829399	55.49463159755803
chr4	56000001.0	0.3187512179761	55.99874208614097
chr4	57000001.0	0.23275551804750996	56.31749330411707
chr4	58000001.0	0.38352383907419	56.55024882216458
chr4	59000001.0	0.25929070472378996	56.93377266123878
chr4	60000001.0	0.37278904532026	57.193063365962566
chr4	61000001.0	0.46430150469183995	57.565852411282826
chr4	62000001.0	0.46810741122429006	58.030153915974665
chr4	63000001.0	0.49003608327751996	58.49826132719895
chr4	64000001.0	0.4118314672197099	58.98829741047648
chr4	65000001.0	0.36405715462859	59.40012887769619
chr4	66000001.0	0.25374058082078	59.76418603232478
chr4	67000001.0	0.21960397524115	60.01792661314556
chr4	68000001.0	0.30830926215155996	60.23753058838671
chr4	69000001.0	0.62193735249128	60.54583985053827
chr4	70000001.0	0.53696560848259	61.16777720302955
chr4	71000001.0	0.73592034380553	61.70474281151214
chr4	72000001.0	0.66121937141885	62.44066315531767
chr4	73000001.0	0.74143684546308	63.101882526736524
chr4	74000001.0	0.97723233357814	63.8433193721996
chr4	75000001.0	0.78523299783758	64.82055170577775
