Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr12	1.0	0.98121512706473	0.0
chr12	1000001.0	1.08562316633896	0.9812151270647299
chr12	2000001.0	1.27558140251943	2.06683829340369
chr12	3000001.0	2.43964617679377	3.34241969592312
chr12	4000001.0	1.9330480057987	5.78206587271689
chr12	5000001.0	2.58813123683283	7.71511387851559
chr12	6000001.0	3.22247351001872	10.30324511534842
chr12	7000001.0	2.77926539189757	13.52571862536714
chr12	8000001.0	3.01153542615229	16.30498401726471
chr12	9000001.0	2.31749958768195	19.316519443417
chr12	10000001.0	2.67120870492582	21.63401903109895
chr12	11000001.0	1.86056459006371	24.305227736024772
chr12	12000001.0	1.9055451377935597	26.165792326088482
chr12	13000001.0	1.17497711683929	28.071337463882042
chr12	14000001.0	1.25630551612423	29.246314580721332
chr12	15000001.0	0.9955580933824598	30.50262009684556
chr12	16000001.0	1.29843944917161	31.49817819022802
chr12	17000001.0	2.05975357802795	32.79661763939963
chr12	18000001.0	2.22104095381767	34.85637121742758
chr12	19000001.0	2.08213053496269	37.07741217124525
chr12	20000001.0	3.62386243447508	39.15954270620794
chr12	21000001.0	2.67412007765024	42.783405140683016
chr12	22000001.0	1.6278650230524	45.45752521833325
chr12	23000001.0	1.36650499588693	47.08539024138565
chr12	24000001.0	1.55929289483404	48.45189523727258
chr12	25000001.0	1.8722706692884197	50.01118813210662
chr12	26000001.0	0.8557897610169999	51.88345880139504
chr12	27000001.0	0.40910369574912003	52.73924856241204
chr12	28000001.0	0.2026526280365	53.148352258161154
chr12	29000001.0	0.35239442580397995	53.35100488619766
chr12	30000001.0	0.7494098368126401	53.703399312001636
chr12	31000001.0	0.9449181753863999	54.452809148814275
chr12	32000001.0	1.5464849945149	55.39772732420067
chr12	33000001.0	1.4687365394463598	56.94421231871557
chr12	34000001.0	0.7509457517100201	58.41294885816193
chr12	35000001.0	0.8979592752293	59.16389460987195
chr12	36000001.0	1.03714839135725	60.06185388510125
chr12	37000001.0	1.6757995617127	61.0990022764585
chr12	38000001.0	1.27553268276781	62.7748018381712
chr12	39000001.0	3.4796684229883006	64.050334520939
chr12	40000001.0	2.72186151574553	67.5300029439273
chr12	41000001.0	2.56394169041638	70.25186445967283
chr12	42000001.0	1.7952696589380601	72.81580615008922
chr12	43000001.0	1.96335276192139	74.61107580902727
chr12	44000001.0	0.9062946411783	76.57442857094865
chr12	45000001.0	1.4573775430534701	77.48072321212696
chr12	46000001.0	1.76349805694718	78.93810075518043
chr12	47000001.0	1.46752344636259	80.70159881212761
chr12	48000001.0	1.0069662480460901	82.1691222584902
chr12	49000001.0	1.44314162933287	83.17608850653629
chr12	50000001.0	0.85143766935156	84.61923013586916
chr12	51000001.0	1.6364068787078598	85.47066780522071
chr12	52000001.0	2.40371358830874	87.10707468392857
chr12	53000001.0	3.4867886008406104	89.5107882722373
chr12	54000001.0	1.8508754005926098	92.99757687307792
chr12	55000001.0	3.02874844492241	94.84845227367053
chr12	56000001.0	2.7529244454694597	97.87720071859295
chr12	57000001.0	1.40988116529871	100.6301251640624
chr12	58000001.0	1.0024897669000998	102.04000632936112
chr12	59000001.0	0.96095672461976	103.04249609626122
chr12	60000001.0	0.12878703059688	104.00345282088098
chr12	61000001.0	0.0	104.13223985147786
