Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr4	0	0.0	0.0
chr4	65338	0.0	0.0
chr4	102267	0.0	0.0
chr4	124361	0.0	0.0
chr4	203789	0.0	0.0
chr4	207385	0.0	0.0
chr4	234604	0.0	0.0
chr4	258865	0.0	0.0
chr4	274402	0.0	0.0
chr4	305639	0.0	0.0
chr4	354633	0.0	0.0
chr4	415270	0.0	0.0
chr4	474746	0.0	0.0
chr4	586319	0.0	0.0
chr4	626786	1.0943300872742823	0.0
chr4	884021	0.0	0.2815
chr4	888347	0.0	0.2815
chr4	914561	2.7953876104427717	0.2815
chr4	934594	7.227779814591736	0.3375
chr4	972780	0.0	0.6135
chr4	1057355	6.077655067027852	0.6135
chr4	1100546	0.0	0.876
chr4	1257709	17.35941320293398	0.876
chr4	1274069	0.0	1.16
chr4	1298432	0.0	1.16
chr4	1992294	0.0	1.16
chr4	2020989	16.106711770585072	1.16
chr4	2033996	5.202128504487333	1.3695
chr4	2059178	0.0	1.5005
chr4	2105830	1.507700872146965	1.5005
chr4	2127386	6.33708572778084	1.533
chr4	2140089	1.7497812773403338	1.6135
chr4	2158377	2.7316184839517437	1.6455
chr4	2175949	2.6531796700107813	1.6935
chr4	2188010	2.042048440940407	1.7255
chr4	2328800	0.5403921703178931	2.013
chr4	2387091	7.042253521126746	2.0445
chr4	2400226	0.0	2.137
chr4	2419181	0.38312282176137247	2.137
chr4	2459638	0.3146016421174235	2.1525
chr4	2556586	9.910694837726007	2.183
chr4	2570359	0.0	2.3195
chr4	2581671	0.0	2.3195
chr4	2620727	0.0	2.3195
chr4	2648175	0.0	2.3195
chr4	2672183	1.309586170770028	2.3195
chr4	2695091	0.0	2.3495
chr4	2905283	0.0	2.3495
chr4	2923923	0.0	2.3495
chr4	2940722	10.287498851841656	2.3495
chr4	2962496	0.0	2.5735
chr4	2977864	0.6977592413454073	2.5735
chr4	3040923	0.0	2.6175
chr4	3070327	0.0	2.6175
chr4	3079788	0.5723880027474503	2.6175
chr4	3105994	0.0	2.6325
chr4	3149504	0.3247116784234679	2.6325
chr4	3194159	0.0	2.647
chr4	3215894	4.859435131433044	2.647
chr4	3246556	0.6850223184690984	2.796
chr4	3269183	2.431170503944611	2.8115
chr4	3331293	1.7649196269444374	2.9625
chr4	3389086	0.0	3.0645
chr4	3419910	0.0	3.0645
chr4	3441179	7.843041438623939	3.0645
chr4	3461643	3.93608799583026	3.225
chr4	3517282	0.5363791253865082	3.444
chr4	3596517	0.5907615172810597	3.4865
chr4	3693849	5.575682101211369	3.544
chr4	3711515	1.4509916193847265	3.6425
chr4	3788359	0.0	3.754
chr4	3828803	1.843347778280848	3.754
chr4	3844264	0.9570876692304965	3.7825
chr4	3901730	0.5915863277826497	3.8375
chr4	3924550	6.561783540200821	3.851
chr4	3937199	3.5999999999998993	3.934
chr4	3940949	0.5692908262849803	3.9475
chr4	3965541	2.4850437183617244	3.9615
chr4	3987271	0.0	4.0155
chr4	4034398	1.7111712016224336	4.0155
chr4	4058066	0.944642216760399	4.056
chr4	4172395	0.0	4.164
chr4	4177199	0.33498759305211084	4.164
chr4	4257799	0.0	4.191
chr4	4274908	0.0	4.191
chr4	4301248	1.211020284589768	4.191
chr4	4334278	2.768577934175147	4.231
chr4	4353602	0.0	4.2845
chr4	4368861	2.059653673048993	4.2845
chr4	4381970	0.0	4.3115
chr4	4414662	1.6613339896628736	4.3115
chr4	4422788	0.0	4.325
chr4	4435994	2.3024054982817925	4.325
chr4	4465094	2.1548258450454854	4.392
chr4	4496187	1.3831967213115277	4.459
chr4	4505947	0.0	4.4725
chr4	4515434	0.6699751861041997	4.4725
chr4	4535584	0.0	4.486
chr4	4564147	3.8144807671740835	4.486
chr4	4592198	0.0	4.593
chr4	4603217	0.0	4.593
chr4	4614914	0.0	4.593
chr4	4627905	0.0	4.593
chr4	4640590	1.5567173823650597	4.593
chr4	4657613	1.2337781027234165	4.6195
chr4	4668555	1.8842905994835744	4.633
chr4	4682884	1.0894125242091368	4.66
chr4	4695276	1.1812812358018991	4.6735
chr4	4706281	0.0	4.6865
chr4	4719646	1.798621057189497	4.6865
chr4	4749669	0.0	4.7405
chr4	4765544	0.0	4.7405
chr4	4792959	0.0	4.7405
chr4	4806796	3.12331302537208	4.7405
chr4	4819763	4.405927975822031	4.781
chr4	4847226	4.723682341241623	4.902
chr4	4861304	0.0	4.9685
chr4	4887024	0.0	4.9685
chr4	4914170	0.0	4.9685
chr4	4928176	5.771384270824375	4.9685
chr4	4939785	1.9587024968880629	5.0355
chr4	4967099	0.0	5.089
chr4	4982343	0.0	5.089
chr4	4994019	2.519048359508615	5.089
chr4	5026174	0.0	5.17
chr4	5058690	0.0	5.17
chr4	5069408	1.459331460983557	5.17
chr4	5087567	2.859159901164826	5.1965
chr4	5101732	0.0	5.237
chr4	5113690	0.0	5.237
chr4	5126171	0.0	5.237
chr4	5153128	0.0	5.237
chr4	5165314	0.0	5.237
chr4	5177591	0.0	5.237
chr4	5188632	4.665448466233821	5.237
chr4	5214353	0.0	5.357
