Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr6	0	0.0	0.0
chr6	51841	5.075086318066476	0.0
chr6	75880	0.0	0.122
chr6	144581	0.44331624845142964	0.122
chr6	226915	0.0	0.1585
chr6	261455	0.0	0.1585
chr6	267414	0.480884828083674	0.1585
chr6	342276	0.0	0.1945
chr6	364517	0.0	0.1945
chr6	378155	0.0	0.1945
chr6	384761	0.0	0.1945
chr6	451495	0.0	0.1945
chr6	489076	0.0	0.1945
chr6	511856	0.0	0.1945
chr6	559599	0.0	0.1945
chr6	592592	0.0	0.1945
chr6	684746	0.0	0.1945
chr6	701028	11.659807956104252	0.1945
chr6	706131	0.0	0.254
chr6	818263	0.0	0.254
chr6	843068	0.0	0.254
chr6	848642	0.0	0.254
chr6	856847	4.257260149004105	0.254
chr6	909463	3.1415515629868107	0.478
chr6	928721	0.17704185591368096	0.5385
chr6	1239382	10.937868195742675	0.5935
chr6	1264844	1.3097576948264582	0.872
chr6	1278587	0.0	0.89
chr6	1318938	0.0	0.89
chr6	1347979	2.069141887336387	0.89
chr6	1434005	0.0	1.068
chr6	1439301	0.0	1.068
chr6	1462743	0.06479411669420422	1.068
chr6	1740546	1.9466073414905283	1.086
chr6	1749536	1.631835098768969	1.1035
chr6	1801931	1.392016376663256	1.189
chr6	1826356	1.3469722406590394	1.223
chr6	1851969	3.2069296128541667	1.2575
chr6	1882216	2.050641940085592	1.3545
chr6	1960728	0.8590716614581205	1.5155
chr6	2034645	1.2498047180128116	1.579
chr6	2060249	2.310109037146554	1.611
chr6	2136003	0.22351363433169444	1.786
chr6	2207587	0.0	1.802
chr6	2212894	6.452955870108226	1.802
chr6	2217698	0.4909568908175246	1.833
chr6	2249269	1.211884284597347	1.8485
chr6	2262059	0.0	1.864
chr6	2266534	1.6760573425575898	1.864
chr6	2294576	0.571995118974981	1.911
chr6	2320800	0.0	1.926
chr6	2341149	2.0905420991926227	1.926
chr6	2361957	4.442925495557074	1.9695
chr6	2388291	0.0	2.0865
chr6	2430989	0.0	2.0865
chr6	2452326	6.931782999071169	2.0865
chr6	2481395	3.0652594446973147	2.288
chr6	2551699	0.0	2.5035
chr6	2623750	0.0	2.5035
chr6	2637570	0.0	2.5035
chr6	2644668	30.294470729468276	2.5035
chr6	2658829	0.3720810880164218	2.9325
chr6	2697799	0.23084406483420103	2.947
chr6	2758446	25.926239215022857	2.961
chr6	2770268	3.7179286782931045	3.2675
chr6	2815051	14.537279880104904	3.434
chr6	2828396	0.24849064938889834	3.628
chr6	2882724	0.0	3.6415
chr6	2889276	3.5335689045936265	3.6415
chr6	2916444	1.385899106545046	3.7375
chr6	3055343	0.0	3.93
chr6	3104690	2.023280211819941	3.93
chr6	3124707	0.0	3.9705
chr6	3144722	7.2313050207990806	3.9705
chr6	3165396	0.0	4.12
chr6	3170918	2.3922394873145465	4.12
chr6	3193700	8.40437686763931	4.1745
chr6	3239212	0.1668912487174052	4.557
chr6	3320103	1.067109319421395	4.5705
chr6	3345405	5.14837554361728	4.5975
chr6	3361041	0.0	4.678
chr6	3385921	17.90633608815428	4.678
chr6	3409879	0.0	5.107
chr6	3426824	6.306982730880609	5.107
chr6	3473439	2.080825001308704	5.401
chr6	3511645	0.0	5.4805
chr6	3515445	0.0	5.4805
chr6	3529850	3.7016508967100714	5.4805
chr6	3555109	13.3287603188495	5.574
chr6	3597386	0.0	6.1375
chr6	3601017	0.0	6.1375
chr6	3608473	0.0	6.1375
chr6	3625828	1.0195444752231273	6.1375
chr6	3651820	0.0	6.164
chr6	3666819	0.0	6.164
chr6	3684612	3.2538256276207695	6.164
chr6	3721338	2.3565207015869416	6.2835
chr6	3738100	0.7944753407076881	6.323
chr6	3754463	0.0	6.336
chr6	3772736	0.0	6.336
chr6	3786821	0.0	6.336
chr6	3802633	0.0	6.336
chr6	3835698	11.350025665887175	6.336
chr6	3853231	0.0	6.535
chr6	3871183	2.6123906681437057	6.535
chr6	3931664	0.0	6.693
chr6	3945295	1.5518856875146647	6.693
chr6	3962371	7.241697416974171	6.7195
chr6	3973211	0.0	6.798
chr6	3982653	1.1644858483857223	6.798
chr6	4038901	0.08972943125345044	6.8635
chr6	4183781	0.0	6.8765
chr6	4188221	3.1409958120054964	6.8765
chr6	4192519	2.3045162116314075	6.89
chr6	4255005	9.636528262837945	7.034
chr6	4278198	4.860695290761154	7.2575
chr6	4334980	9.662279091719546	7.5335
chr6	4373118	2.263723825693248	7.902
chr6	4396089	0.0	7.954
chr6	4408903	0.8839528558477014	7.954
chr6	4453023	9.203316003934257	7.993
chr6	4460140	1.629526714166553	8.0585
chr6	4847369	0.7261273834895435	8.6895
chr6	4900390	10.337366776183954	8.728
chr6	4912869	2.473003050037091	8.857
chr6	4949262	0.4197588904933364	8.947
chr6	4979041	0.9272997032640423	8.9595
chr6	4992521	2.847430690446789	8.972
chr6	5015173	0.37047591906525795	9.0365
chr6	5050263	3.131998880179145	9.0495
chr6	5078839	1.9399011030810251	9.139
chr6	5105129	0.0	9.19
chr6	5113418	1.5626892792247284	9.19
chr6	5154693	0.0	9.2545
chr6	5160783	0.0	9.2545
chr6	5180332	6.582509332345478	9.2545
chr6	5215425	0.0	9.4855
chr6	5233943	13.56066887783306	9.4855
chr6	5262887	0.0	9.878
chr6	5302220	1.4534883720930232	9.878
chr6	5345220	0.0	9.9405
chr6	5385967	0.0	9.9405
chr6	5412371	0.0	9.9405
chr6	5439196	0.0	9.9405
chr6	5465905	0.0	9.9405
chr6	5482636	0.0	9.9405
chr6	5502146	0.2904747519345453	9.9405
chr6	5545179	0.0	9.953
chr6	5567529	0.0	9.953
chr6	5613050	0.0	9.953
chr6	5639109	0.0	9.953
chr6	5650084	0.0	9.953
chr6	5662013	0.0	9.953
chr6	5688055	0.41034058268363327	9.953
chr6	5748980	1.0611655842777856	9.978
chr6	5772539	0.0	10.003
chr6	5791474	0.38508340906640925	10.003
chr6	5856395	0.37912104576748906	10.028
chr6	5955308	0.2619683583316128	10.0655
chr6	6052648	0.0	10.091
chr6	6068549	0.0	10.091
chr6	6102579	0.0	10.091
chr6	6116984	0.0	10.091
chr6	6145957	0.0	10.091
chr6	6181784	0.0	10.091
chr6	6194233	2.6608611514272185	10.091
chr6	6227305	1.0130897629691527	10.179
chr6	6351677	1.5427067809239974	10.305
chr6	6523453	4.778434669414765	10.57
chr6	6615638	0.0	11.0105
chr6	6632819	0.0	11.0105
chr6	6645260	7.914891635821864	11.0105
chr6	6688217	1.90402212833678	11.3505
chr6	6741000	0.5841121495327051	11.451
chr6	6827456	4.161639795756711	11.5015
chr6	6909515	0.0	11.843
chr6	6940799	0.0	11.843
chr6	6955683	11.869436201780454	11.843
chr6	6971522	0.0	12.031
chr6	6982077	10.220635950681359	12.031
chr6	7043717	0.1824454322298169	12.661
chr6	7526053	0.5136212351563171	12.749
chr6	7550390	5.559108574801965	12.7615
chr6	7570717	13.017751479290084	12.8745
chr6	7577477	6.2746504123341955	12.9625
chr6	7591422	41.87562688064173	13.05
chr6	7597404	1.473205169345702	13.3005
chr6	7631683	1.8535616116156481	13.351
chr6	7916540	0.0	13.879
chr6	7944028	3.1799005100435314	13.879
chr6	7959909	0.0	13.9295
chr6	7970397	0.0	13.9295
chr6	7981223	1.0283833813244994	13.9295
chr6	7993378	0.0	13.942
chr6	8017268	0.6979990693345676	13.942
chr6	8070993	0.0	13.9795
chr6	8090685	0.0	13.9795
chr6	8102194	0.9661264245435445	13.9795
chr6	8127553	0.0	14.004
chr6	8145542	0.0	14.004
chr6	8160570	4.529970283394941	14.004
chr6	8174367	6.549184639663396	14.0665
chr6	8193377	0.2101476076796222	14.191
chr6	8252859	0.0	14.2035
chr6	8259767	0.0	14.2035
