Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr14	0	0.0	0.0
chr14	46387	2.3879408984627633	0.0
chr14	86589	1.9130344863243887	0.096
chr14	125271	1.0589163005519882	0.17
chr14	169656	0.12251080322537543	0.217
chr14	214550	0.0	0.2225
chr14	217582	0.0	0.2225
chr14	226215	0.0	0.2225
chr14	249777	0.510012347667365	0.2225
chr14	268404	2.7398650362778407	0.232
chr14	288113	2.0939180714695698	0.286
chr14	335154	4.662710427516048	0.3845
chr14	351668	9.315936426116838	0.4615
chr14	370292	20.894970414201183	0.635
chr14	372996	4.917387883556253	0.6915
chr14	388248	11.664641555285543	0.7665
chr14	400593	21.18513969910961	0.9105
chr14	426649	1.376882320133857	1.4625
chr14	484025	4.327220276117846	1.5415
chr14	493731	0.0	1.5835
chr14	505698	5.87579779151049	1.5835
chr14	525440	11.08848155691333	1.6995
chr14	551954	0.37842951750236553	1.9935
chr14	562524	0.0	1.9975
chr14	568370	19.48741279951472	1.9975
chr14	581558	140.75495841330772	2.2545
chr14	584684	14.611444765098922	2.6945
chr14	623147	3.2221805919820103	3.2565
chr14	649837	10.0030312215823	3.3425
chr14	666332	0.37057624606262773	3.5075
chr14	677126	1.1489531047408776	3.5115
chr14	755023	9.267144216801086	3.601
chr14	774986	5.250262513125652	3.786
chr14	869267	21.63661581137309	4.281
chr14	880082	0.0	4.515
chr14	888654	36.1111111111111	4.515
chr14	898554	0.0	4.8725
chr14	948834	14.366091522880753	4.8725
chr14	962164	10.305429019490695	5.064
chr14	975555	0.10420465794822195	5.202
chr14	1013941	1.5053605522102909	5.206
chr14	1041177	0.0	5.247
chr14	1054974	6.284224250325936	5.247
chr14	1074149	0.0	5.3675
chr14	1086792	4.729365222082357	5.3675
chr14	1114597	6.534622582657525	5.499
chr14	1146657	5.615062451354672	5.7085
chr14	1173638	1.74005144499922	5.86
chr14	1186856	24.65892720955854	5.883
chr14	1198657	0.815703610146269	6.174
chr14	1217659	2.821950196392474	6.1895
chr14	1243882	3.9723407385611496	6.2635
chr14	1250679	0.0	6.2905
chr14	1258459	1.045377110113061	6.2905
chr14	1284287	6.673659842291828	6.3175
chr14	1311933	1.7213983050847326	6.502
chr14	1323261	5.332329600702611	6.5215
chr14	1355142	6.415818073884665	6.6915
chr14	1377041	4.765748107152487	6.832
chr14	1403060	2.203229431596367	6.956
chr14	1436874	33.56658648589545	7.0305
chr14	1450593	27.376480785900128	7.491
chr14	1457515	0.3485940041831	7.6805
chr14	1479030	9.417229729729762	7.688
chr14	1490870	0.13254688846177878	7.7995
chr14	1521048	2.5224215246636894	7.8035
chr14	1542456	3.3872569059160096	7.8575
chr14	1559579	6.375043367641942	7.9155
chr14	1594167	12.339347130875595	8.136
chr14	1610740	0.0	8.3405
chr14	1620064	1.7637573069945647	8.3405
chr14	1639908	21.259159274971026	8.3755
chr14	1650280	32.537040663142086	8.596
chr14	1665601	9.34700121183224	9.0945
chr14	1715938	0.1896723410309325	9.565
chr14	1737027	1.3879977477772376	9.569
chr14	1889765	6.00698995194405	9.781
chr14	1926389	2.4122318711497543	10.001
chr14	1953335	6.294304571009519	10.066
chr14	2035155	50.20984357115614	10.581
chr14	2048260	3.9082326667343215	11.239
chr14	2097515	57.953637090327746	11.4315
chr14	2107523	0.9152570695063674	12.0115
chr14	2239180	0.8482243836236467	12.132
chr14	2248022	0.0	12.1395
chr14	2259317	4.22285555401085	12.1395
chr14	2316861	0.5385222948230262	12.3825
chr14	2344715	7.8787878787878185	12.3975
chr14	2357915	3.0890576542697383	12.5015
chr14	2398866	1.240275115571104	12.628
chr14	2416604	6.772398167758424	12.65
chr14	2436907	3.165909179194349	12.7875
chr14	2462650	23.473027195720036	12.869
chr14	2485080	11.744212182512904	13.3955
chr14	2529570	7.657018022938291	13.918
chr14	2575345	1.988819076831747	14.2685
chr14	2676410	12.305256719317834	14.4695
chr14	2704203	0.09194768176906326	14.8115
chr14	2747706	0.0	14.8155
chr14	2758195	11.729405346426615	14.8155
chr14	2776525	23.446708200033616	15.0305
chr14	2788403	16.054748313440612	15.309
chr14	2803819	3.0901316229037	15.5565
chr14	2833753	2.6468858244560183	15.649
chr14	2849054	6.207532925090164	15.6895
chr14	2860975	9.088528025143995	15.7635
chr14	2880065	0.0	15.937
chr14	2891770	3.556187766714097	15.937
chr14	2965585	10.69719265661827	16.1995
chr14	2993583	20.507511344112174	16.499
chr14	3016282	1.1126714918439498	16.9645
chr14	3062567	0.0	17.016
chr14	3087424	0.0	17.016
chr14	3092625	0.0	17.016
chr14	3108461	0.0	17.016
chr14	3122606	0.0	17.016
chr14	3137187	0.0	17.016
chr14	3148659	1.2271991967424565	17.016
chr14	3166586	12.18023699333772	17.038
chr14	3186249	17.428113797574586	17.2775
chr14	3212471	5.207444084002043	17.7345
chr14	3230042	45.39434961742207	17.826
chr14	3243634	27.79150197628454	18.443
chr14	3259826	1.1250301643326295	18.893
chr14	4014028	7.6641244205176235	19.7415
chr14	4027402	1.5312869771002748	19.844
chr14	4070503	7.2697899838447455	19.91
chr14	4078550	1.6991669822037192	19.9685
chr14	4184190	0.5718444583073929	20.148
chr14	4222662	1.4044943820224123	20.17
chr14	4243666	0.1255110091084755	20.1995
chr14	4271552	0.26506449902810686	20.203
chr14	4299847	4.557571588270774	20.2105
chr14	4323105	6.407675791733608	20.3165
chr14	4338009	10.67546583850949	20.412
chr14	4353465	12.283611485435861	20.577
chr14	4382406	12.369123383288835	20.9325
chr14	4401890	4.936429124931854	21.1735
chr14	4436733	0.6856620447964776	21.3455
chr14	4462985	6.62650602409678	21.3635
chr14	4471285	1.5717653782952394	21.4185
chr14	4485282	9.575289575289482	21.4405
chr14	4498232	0.0	21.5645
chr14	4510387	6.031604718450941	21.5645
chr14	4532852	0.14154567881259145	21.7
chr14	4557579	1.3422965274898473	21.7035
chr14	4603396	4.917613999233502	21.765
chr14	4619054	12.73429229715443	21.842
chr14	4635113	21.94901191733269	22.0465
chr14	4641742	7.316739606126868	22.192
chr14	4663678	4.039621492999856	22.3525
chr14	4681749	0.0	22.4255
chr14	4699027	0.11815143638385539	22.4255
chr14	4728650	2.2499224164684826	22.429
chr14	4747984	11.206018337120968	22.4725
chr14	4760745	4.579265457926444	22.6155
chr14	4782255	9.042272624519704	22.714
chr14	4795526	0.2633347256778914	22.834
chr14	4850589	2.5657365173061226	22.8485
chr14	4880405	0.0	22.925
chr14	4892475	0.0	22.925
chr14	4905877	0.3147198992895377	22.925
chr14	4916998	3.3258065080782315	22.9285
chr14	4974127	14.941271303546706	23.1185
chr14	4991495	0.3785420722475368	23.378
chr14	5009987	10.247714538484175	23.385
chr14	5023551	1.0863074440646916	23.524
chr14	5180965	5.894192064404781	23.695
chr14	5198355	0.302271353312093	23.7975
chr14	5221513	0.9389270624385841	23.8045
chr14	5244944	0.7404360345537097	23.8265
chr14	5269254	0.4674535468039425	23.8445
chr14	5277811	14.044564483457016	23.8485
chr14	5292621	3.545715368375473	24.0565
chr14	5311094	14.810648668916356	24.122
chr14	5335097	0.45269352648266503	24.4775
chr14	5350560	1.7715714881201172	24.4845
chr14	5364954	0.3351002254310374	24.51
chr14	5397780	0.7230182726435672	24.521
chr14	5412994	1.3028663058728907	24.532
chr14	5457895	0.3925078109054705	24.5905
chr14	5521588	0.42404025555494346	24.6155
chr14	5539275	0.39439088518836835	24.623
chr14	5584915	2.084844089920526	24.641
chr14	5590431	6.410921926910296	24.6525
chr14	5609695	2.7053420608107883	24.776
chr14	5647583	5.482182905557442	24.8785
chr14	5651596	0.917940397916473	24.9005
chr14	5675018	1.5225967194960526	24.922
chr14	5689467	4.972167185583555	24.944
chr14	5742462	1.6075754239154458	25.2075
chr14	5765167	15.577310682407253	25.244
chr14	5782532	3.320302040379029	25.5145
chr14	5801205	0.7558691012568463	25.5765
chr14	5834941	6.646145235763178	25.602
chr14	5849235	10.884190293128375	25.697
chr14	5870045	0.43435095557197173	25.9235
chr14	5886161	1.6290016993183256	25.9305
chr14	6142146	3.251872290106548	26.3475
chr14	6152294	27.91429133084322	26.3805
chr14	6157381	0.0	26.5225
chr14	6171365	0.0	26.5225
chr14	6182029	0.2225189141076323	26.5225
chr14	6197758	0.2023881805302429	26.526
