Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr12	0	0.0	0.0
chr12	94344	0.7880372107326824	0.0
chr12	146372	0.0	0.041
chr12	178274	0.18167081248777212	0.041
chr12	214053	0.0	0.0475
chr12	235097	0.0	0.0475
chr12	248446	0.7643481439633111	0.0475
chr12	278537	0.26393348876083256	0.0705
chr12	324003	1.6733829656444232	0.0825
chr12	353285	0.0	0.1315
chr12	417229	0.9269708205706901	0.1315
chr12	429635	0.32313936354470985	0.143
chr12	468318	0.06958678104203048	0.1555
chr12	547356	0.7912465524257353	0.161
chr12	569473	0.7406157423032214	0.1785
chr12	622807	0.0	0.218
chr12	658325	0.17720756321879833	0.218
chr12	714756	1.6953161961835665	0.228
chr12	727438	0.6341728574017038	0.2495
chr12	760552	5.23349436392914	0.2705
chr12	765520	84.09173643975245	0.2965
chr12	771014	1.804812834224599	0.7585
chr12	808414	0.0	0.826
chr12	905110	0.16401753496555813	0.826
chr12	938643	0.26175027791720673	0.8315
chr12	1263380	0.8390770152831892	0.9165
chr12	1280065	0.8240053078783465	0.9305
chr12	1326788	0.8098273069561029	0.969
chr12	1374329	0.9976606577679924	1.0075
chr12	1446999	0.42457485139880113	1.08
chr12	1490572	7.928417714350435	1.0985
chr12	1543546	0.0795197010059243	1.5185
chr12	1568697	30.270370142267662	1.5205
chr12	1584934	0.2883838966432053	2.012
chr12	1610941	0.0	2.0195
chr12	1635961	0.27194851108190543	2.0195
chr12	1702150	0.5489920505950957	2.0375
chr12	1724919	0.0	2.05
chr12	1768874	0.3171331166257039	2.05
chr12	1794100	0.05654989114146588	2.058
chr12	1829467	0.0	2.06
chr12	1893068	0.0	2.06
chr12	1945208	0.2267736083261736	2.06
chr12	1987100	0.6075572279711449	2.0695
chr12	2012612	0.9907970199874254	2.085
chr12	2065095	0.06320712976423044	2.137
chr12	2096737	0.0	2.139
chr12	2129233	1.9249278152069316	2.139
chr12	2145857	0.3773798516897186	2.171
chr12	2198854	0.2463941168666315	2.191
chr12	2251615	0.249252243270162	2.204
chr12	2259639	2.728247101237457	2.206
chr12	2269902	0.3106860858099842	2.234
chr12	2335885	1.4043455219925791	2.2545
chr12	2354755	0.0	2.281
chr12	2371833	0.04214667041303897	2.281
chr12	2407423	3.0147723846849366	2.2825
chr12	2427325	4.051762605979479	2.3425
chr12	2483350	1.758123565060913	2.5695
chr12	2531697	0.23757358181769916	2.6545
chr12	2607463	0.0	2.6725
chr12	2639412	0.0	2.6725
chr12	2676462	0.0	2.6725
chr12	2724240	0.0	2.6725
chr12	2738570	0.06415465548950246	2.6725
chr12	2785332	2.3114267082095497	2.6755
chr12	2854337	0.0	2.835
chr12	2902490	19.600307455803204	2.835
chr12	2907694	0.06603524395306368	2.937
chr12	2960696	0.0	2.9405
chr12	2978848	0.09600153602456582	2.9405
chr12	2999681	0.0	2.9425
chr12	3020927	0.0	2.9425
chr12	3045893	0.8226489295531618	2.9425
chr12	3245249	93.61106537131563	3.1065
chr12	3251322	0.592093277464028	3.675
chr12	3284256	0.0	3.6945
chr12	3289919	0.7273921817072526	3.6945
chr12	3332537	0.27276542173731316	3.7255
chr12	3380197	1.712695354313853	3.7385
chr12	3422236	0.8562506295960239	3.8105
chr12	3432163	4.419005934093682	3.819
chr12	3455924	3.997770474158637	3.924
chr12	3507953	0.6641629735180128	4.132
chr12	3673575	0.2514969616947922	4.242
chr12	3943956	5.966546542462788	4.31
chr12	3973370	1.4790534058202718	4.4855
chr12	4023402	2.6888145315487533	4.5595
chr12	4056874	1.436249073387694	4.6495
chr12	4121626	3.1898282400178606	4.7425
chr12	4144041	4.528583767128083	4.814
chr12	4229719	0.9836651961368894	5.202
chr12	4263267	1.907643731088009	5.235
chr12	4324075	2.245088868101014	5.351
chr12	4350800	5.252572413669267	5.411
chr12	4406487	1.3212171937585944	5.7035
chr12	4490122	20.497110978282535	5.814
chr12	4510198	11.810142169483903	6.2255
chr12	4528064	0.7793726050529427	6.4365
chr12	4574255	19.9992431696057	6.4725
chr12	4600681	1.6055455031983417	7.001
chr12	4679159	2.8823837688103597	7.127
chr12	4705873	4.211311903619629	7.204
chr12	4724632	4.442961506041025	7.283
chr12	4753104	13.328763471571639	7.4095
chr12	4779363	3.8775251458033884	7.7595
chr12	4826687	0.1475772730999482	7.943
chr12	4887672	4.933035714285716	7.952
chr12	4910072	0.5329408181910668	8.0625
chr12	4949476	2.8704068309464827	8.0835
chr12	4997727	0.9021696078862907	8.222
chr12	5020450	3.3406248513956776	8.2425
chr12	5062508	6.820436507936693	8.383
chr12	5070572	1.3565552249256003	8.438
chr12	5150554	0.0	8.5465
chr12	5174463	2.5888380204926977	8.5465
chr12	5229507	0.9875086567317078	8.689
chr12	5268494	0.0	8.7275
chr12	5296961	4.974652316534293	8.7275
chr12	5333848	7.699964317238532	8.911
chr12	5387095	7.075127644055529	9.321
chr12	5393950	5.505474281792913	9.3695
chr12	5426009	0.7412898443291528	9.546
chr12	5500204	0.06207324643075393	9.601
chr12	5516314	0.08100226806350884	9.602
chr12	5534832	1.6091373761595165	9.6035
chr12	5661608	1.1432613380270127	9.8075
chr12	5904772	0.4280821917808381	10.0855
chr12	5908276	1.0717760153016556	10.087
chr12	5968923	0.0	10.152
chr12	5991039	0.8399914047391346	10.152
chr12	6042230	0.13485267345423638	10.195
chr12	6071892	0.09968407815233013	10.199
chr12	6137098	0.3955823941615227	10.2055
chr12	6199032	4.617604617604622	10.23
chr12	6209427	4.383409259455445	10.278
chr12	6247183	6.628310841265212	10.4435
chr12	6284900	0.4614868266487344	10.6935
chr12	6296818	6.49780164195945	10.699
chr12	6322519	7.2904718393374415	10.866
chr12	6373956	0.0	11.241
chr12	6431008	4.67078984666923	11.241
chr12	6462052	10.919148936170224	11.386
chr12	6520802	3.748782862706911	12.0275
chr12	6561882	0.4444444444444613	12.1815
chr12	6575382	3.8063622408865667	12.1875
chr12	6655511	7.425370328596127	12.4925
chr12	6682109	5.258506407423764	12.69
chr12	6693424	4.7509303511721495	12.7495
chr12	6746361	1.075141776937631	13.001
chr12	6788681	1.3464857465928772	13.0465
chr12	6855893	2.0946795140343495	13.137
chr12	6877376	0.4770992366412226	13.182
chr12	6947592	2.5186836781039657	13.2155
chr12	6971811	9.976207371540635	13.2765
chr12	6995768	2.8488224867054908	13.5155
chr12	7043156	0.10083084617251267	13.6505
chr12	7067950	18.83941164618174	13.653
chr12	7097728	25.959061949301887	14.214
chr12	7127236	6.598371656079408	14.98
chr12	7149590	25.054579478116192	15.1275
chr12	7159209	4.861299972803939	15.3685
chr12	7188625	0.8081352279614696	15.5115
chr12	7233172	4.328412611627486	15.5475
chr12	7266094	9.602444944724613	15.69
chr12	7345605	1.6676593210247646	16.4535
chr12	7354000	148.57881136950243	16.4675
chr12	7354387	5.157513242263926	16.525
chr12	7365148	22.646679561573084	16.5805
chr12	7371352	6.6723331916702096	16.721
chr12	7418412	1.1343747974330765	17.035
chr12	7480120	9.364820846905555	17.105
chr12	7504680	4.456706281833611	17.335
chr12	7565936	9.023004739039001	17.608
chr12	7629662	2.915340547422014	18.183
chr12	7668937	1.8167793272841894	18.2975
chr12	7718200	0.29689418489964725	18.387
chr12	7817562	0.1592863969417072	18.4165
chr12	7874064	0.3214852619100246	18.4255
chr12	7973602	1.2518846804038968	18.4575
chr12	8083037	0.24720045484887557	18.5945
chr12	8123490	3.0806953569519657	18.6045
chr12	8155301	1.5764289865106855	18.7025
chr12	8236180	28.619813717188904	18.83
chr12	8253895	0.4961392383407467	19.337
chr12	8341572	1.8925739005045445	19.3805
chr12	8358216	0.6266318537859245	19.412
chr12	8367791	21.619856303070087	19.418
chr12	8375446	97.59358288770028	19.5835
chr12	8379934	0.8652471597321824	20.0215
chr12	8419807	2.284669865204451	20.056
chr12	8502970	0.06571856680952864	20.246
chr12	8541011	7.348526959421917	20.2485
chr12	8585986	3.196238923087331	20.579
chr12	8645118	5.166765932102426	20.768
chr12	8745858	4.650964328383682	21.2885
chr12	8792730	0.0	21.5065
chr12	8812523	1.045762570066107	21.5065
chr12	8860335	1.587094124017418	21.5565
chr12	8913892	2.0841890256763143	21.6415
chr12	9094058	2.543827387519873	22.017
chr12	9110372	2.6885904710693698	22.0585
chr12	9181041	0.6396825691135539	22.2485
chr12	9234974	8.644859813083885	22.283
chr12	9245674	2.190201729106643	22.3755
chr12	9280374	2.3008459397646774	22.4515
chr12	9425538	0.3783872497173744	22.7855
chr12	9535214	2.179279487772883	22.827
chr12	9561140	1.7185821697098	22.8835
chr12	9570450	0.3423759433549713	22.8995
chr12	9639088	1.071988125670131	22.923
chr12	9651215	0.8853421301574259	22.936
chr12	9692442	2.8318903318903326	22.9725
chr12	9747882	0.17560584014845962	23.1295
chr12	9767813	5.268054424933166	23.133
chr12	9810808	2.8912299358612126	23.3595
chr12	9870990	13.888888888888792	23.5335
chr12	9886182	4.145341092336869	23.7445
chr12	9943234	0.528962508876377	23.981
chr12	10012237	0.23711225172956668	24.0175
chr12	10048085	7.267161846865188	24.026
chr12	10094802	2.3852840105113917	24.3655
chr12	10144272	8.641671254309955	24.4835
chr12	10213298	0.5646208570945493	25.08
chr12	10231009	14.553429027113216	25.09
chr12	10266121	0.8999030873598335	25.601
chr12	10316682	0.19371282922685526	25.6465
chr12	10463807	1.1932874441038896	25.675
chr12	10503613	0.17796898696960012	25.7225
chr12	10568231	0.05704878486086532	25.734
chr12	10629582	0.2805245809662517	25.7375
chr12	10643841	0.0	25.7415
chr12	10705913	0.05433601391008597	25.7415
chr12	10724317	0.3246642288370511	25.7425
chr12	10782839	1.230955035302798	25.7615
chr12	10825895	0.4142158893215301	25.8145
chr12	10898321	0.09824212098190098	25.8445
chr12	10974663	1.8087531104280559	25.852
chr12	11022486	0.2729406626998747	25.9385
chr12	11059124	1.9133762393461486	25.9485
chr12	11070622	0.6408526713437113	25.9705
chr12	11085446	2.526460252438108	25.98
chr12	11133537	9.717418935296013	26.1015
chr12	11201199	2.3058313593064845	26.759
chr12	11240881	0.3500017948810127	26.8505
chr12	11296595	0.3657389668744513	26.87
chr12	11354013	3.831608280254805	26.891
chr12	11414301	1.0417003133175957	27.122
chr12	11476219	5.8597350609675845	27.1865
chr12	11514190	1.3374944271065499	27.409
chr12	11579237	3.200036312468915	27.496
chr12	11601268	0.550471341085744	27.5665
chr12	11615801	14.047292052307913	27.5745
chr12	11649295	9.773191519335064	28.045
chr12	11677689	1.7043622460730128	28.3225
chr12	11699398	5.169087031583227	28.3595
chr12	11797868	2.8202543590623255	28.8685
chr12	11844495	0.6341015437093512	29.0
chr12	11867362	0.9266591410712132	29.0145
chr12	11926715	0.9488601355514255	29.0695
chr12	11967290	17.73600538553162	29.108
chr12	11986601	15.121032126205462	29.4505
chr12	12017915	0.9949195596951863	29.924
chr12	12159635	0.701733578445887	30.065
chr12	12210224	2.747999396044121	30.1005
chr12	12243339	6.787139564948528	30.1915
