Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr11	0	0.0	0.0
chr11	58340	0.0	0.0
chr11	58361	12.191157347204161	0.0
chr11	64513	0.519516163814229	0.075
chr11	115522	1.1795614176183582	0.1015
chr11	190126	0.0	0.1895
chr11	215036	0.06676993750333857	0.1895
chr11	252478	0.0	0.192
chr11	280199	117.6470588235295	0.192
chr11	280216	1.3938114770419339	0.194
chr11	305327	0.0	0.229
chr11	369720	0.0	0.229
chr11	380545	0.19141503565105028	0.229
chr11	485030	2.3874834908056477	0.249
chr11	504716	0.0	0.296
chr11	521230	0.1885757388740316	0.296
chr11	550396	2.690107225400675	0.3015
chr11	576789	1.3164843598618545	0.3725
chr11	839990	0.0	0.719
chr11	841307	0.0	0.719
chr11	843214	0.0	0.719
chr11	888815	0.3205180887259829	0.719
chr11	949654	7.672702171719851	0.7385
chr11	968487	0.0	0.883
chr11	995639	0.24664967524459447	0.883
chr11	1019965	0.11923105143444036	0.889
chr11	1074481	1.7836507059237345	0.8955
chr11	1094384	0.5482854888972181	0.931
chr11	1273123	20.627201073285256	1.029
chr11	1279086	0.38075072899835044	1.152
chr11	1332927	0.5523641184268552	1.1725
chr11	1346505	0.32085455909647326	1.18
chr11	1447797	0.9352458508153693	1.2125
chr11	1544563	1.5952854622574222	1.303
chr11	1571204	0.3011443485243952	1.3455
chr11	1596109	0.07449344457688006	1.353
chr11	1616245	0.0	1.3545
chr11	1636829	1.3092813500145486	1.3545
chr11	1664325	0.08371937266283115	1.3905
chr11	1700159	1.6945838493123915	1.3935
chr11	1715502	0.9689609508736806	1.4195
chr11	1746463	0.14959609055549844	1.4495
chr11	1776544	0.2698650674662704	1.454
chr11	1809894	6.080658141822408	1.463
chr11	1843443	1.4295925661186575	1.667
chr11	1854635	0.4323545307151868	1.683
chr11	1882390	9.750750057696749	1.695
chr11	1925720	0.6727588720076252	2.1175
chr11	1943557	0.12894906511926368	2.1295
chr11	1966822	0.7408405172413874	2.1325
chr11	1989094	0.0	2.149
chr11	2002193	0.6598826103566884	2.149
chr11	2030986	0.07155123068117043	2.168
chr11	2051950	0.3803727653099994	2.1695
chr11	2146594	0.2379609391525077	2.2055
chr11	2203326	2.6623153555479337	2.219
chr11	2226614	2.2381378692927005	2.281
chr11	2229965	0.06736728644570451	2.2885
chr11	2252231	0.0906618313689971	2.29
chr11	2285321	11.570005858230775	2.293
chr11	2288735	1.0088921668220563	2.3325
chr11	2360596	1.308962264150951	2.405
chr11	2402996	1.4865933826136764	2.4605
chr11	2439657	0.6488573779831531	2.515
chr11	2471251	2.270405267340222	2.5355
chr11	2497678	5.443379547780776	2.5955
chr11	2519172	1.1571638964864424	2.7125
chr11	2538184	4.907606790525308	2.7345
chr11	2558153	3.71649523237481	2.8325
chr11	2584791	4.57267283614587	2.9315
chr11	2593976	3.8291984425781123	2.9735
chr11	2656130	4.975460398937369	3.2115
chr11	2678339	1.7043107010053746	3.322
chr11	2707383	2.3699802501645744	3.3715
chr11	2730168	6.500933706816064	3.4255
chr11	2773008	8.805513016845316	3.704
chr11	2797822	7.5111233429659165	3.9225
chr11	2885026	24.72829405299794	4.5775
chr11	2901404	1.769366874374962	4.9825
chr11	2927402	13.890219369671383	5.0285
chr11	2937841	0.0	5.1735
chr11	2943966	0.29740840574036104	5.1735
chr11	3076780	0.08584870025066112	5.213
chr11	3105901	8.897769580216567	5.2155
chr11	3135178	0.5198979109556666	5.476
chr11	3283284	5.81511931020652	5.553
chr11	3298245	1.4734393175649576	5.64
chr11	3324035	0.07701786814542178	5.678
chr11	3356495	0.457827542904983	5.6805
chr11	3394719	10.097980403919125	5.698
chr11	3399720	3.807537469078916	5.7485
chr11	3420337	1.4537639845774406	5.827
chr11	3436158	1.9789894207294723	5.85
chr11	3463192	2.1877800622067634	5.9035
chr11	3482161	4.635420498859519	5.945
chr11	3509343	4.175365344467667	6.071
chr11	3529461	6.386128145485295	6.155
chr11	3553106	3.2393142134787087	6.306
chr11	3616391	6.662421006221531	6.511
chr11	3657217	0.07196315486471198	6.783
chr11	3678061	5.818264788089662	6.7845
chr11	3713123	10.003755676192432	6.9885
chr11	3742412	1.9474637681159355	7.2815
chr11	3775532	1.954192057154864	7.346
chr11	3799327	0.979791794243724	7.3925
chr11	3807492	8.329848041265823	7.4005
chr11	3821838	53.32269297736515	7.52
chr11	3828730	21.289725393396946	7.8875
chr11	3835212	0.0410401208221367	8.0255
chr11	3896128	0.44534763057764604	8.028
chr11	4011768	1.8584825234441904	8.0795
chr11	4041093	0.38037276531001823	8.134
chr11	4064754	0.6728026266214161	8.143
chr11	4101912	0.33079246368478704	8.168
chr11	4136677	0.6257476764516228	8.1795
chr11	4191012	0.974103112378246	8.2135
chr11	4212057	2.708936809355195	8.234
chr11	4230699	0.3142381296546456	8.2845
chr11	4262522	0.3404381290704513	8.2945
chr11	4296302	2.266679806839604	8.306
chr11	4306449	1.3958550203463023	8.329
chr11	4327583	11.475162313151218	8.3585
chr11	4340829	0.9382819015846432	8.5105
chr11	4417565	9.453703011733058	8.5825
chr11	4430946	3.005918630481727	8.709
chr11	4495319	4.293377388892282	8.9025
chr11	4544348	0.0	9.113
chr11	4574150	2.126392787275696	9.113
chr11	4585907	0.288375941923589	9.138
chr11	4665664	4.752112746696107	9.161
chr11	4705541	1.964317693409737	9.3505
chr11	4794885	3.6899096489412826	9.526
chr11	4809384	0.0	9.5795
chr11	4867884	2.538887895583756	9.5795
chr11	4895849	1.389031793394435	9.6505
chr11	4905568	3.2541029994340964	9.664
chr11	4930306	0.3584948950326998	9.7445
chr11	5000042	0.7092503438789051	9.7695
chr11	5023306	3.3960583453958324	9.786
chr11	5041268	4.1739394399331955	9.847
chr11	5054445	4.781868203851722	9.902
chr11	5092610	8.114676442723532	10.0845
chr11	5116887	0.6842324998840406	10.2815
chr11	5160001	0.0	10.311
chr11	5165792	0.5691519635744644	10.311
chr11	5169306	0.12225935284049694	10.313
chr11	5181575	25.16426674122742	10.3145
chr11	5188728	1.5110957602970443	10.4945
chr11	5200309	0.8548707753478979	10.512
chr11	5225459	0.7280513918629319	10.5335
chr11	5237134	6.424137433232266	10.542
chr11	5257915	2.1360021660867132	10.6755
chr11	5357634	11.474063597791872	10.8885
chr11	5379553	7.373184989628479	11.14
chr11	5406068	3.326125012872005	11.3355
chr11	5454623	0.396589331746991	11.497
chr11	5484881	3.344623200677381	11.509
chr11	5532121	3.5715294051215465	11.667
chr11	5673797	1.027241447948366	12.173
chr11	5814465	3.728437949209373	12.3175
chr11	5881249	1.3510738778694946	12.5665
chr11	6003004	0.0	12.731
chr11	6015694	0.0	12.731
chr11	6040768	8.61662272790341	12.731
chr11	6076803	1.8454681569692826	13.0415
chr11	6105522	2.5763853846099227	13.0945
chr11	6246223	0.7585899152163971	13.457
chr11	6291043	1.2873631251849622	13.491
chr11	6324833	6.181971890521023	13.5345
chr11	6343759	2.9867505052773216	13.6515
chr11	6366024	1.389061657751797	13.718
chr11	6414258	0.1674112481226031	13.785
chr11	6518791	0.11334563943129468	13.8025
chr11	6549670	7.77091109343454	13.806
chr11	6582356	1.803298137382815	14.06
chr11	6624501	7.9175284384695255	14.136
chr11	6655445	15.750536013005675	14.381
chr11	6697888	0.0	15.0495
chr11	6724009	7.207829123690417	15.0495
chr11	6748635	38.31490659550132	15.227
chr11	6764373	16.990938166311235	15.83
chr11	6771877	0.008838763280252631	15.9575
chr11	6885015	1.4007118593604144	15.9585
chr11	6958906	2.5315234949490177	16.062
chr11	7000383	0.5120702267739077	16.167
chr11	7034558	0.027220760366573938	16.1845
chr11	7089663	1.572493727693534	16.186
chr11	7117962	0.2610041201364557	16.2305
chr11	7171601	0.33836436715611157	16.2445
chr11	7220365	2.043596730245309	16.261
chr11	7240183	0.3667874008527403	16.3015
chr11	7261994	0.0	16.3095
chr11	7306119	0.34907495137891836	16.3095
chr11	7326172	7.369196757553415	16.3165
chr11	7338385	0.06828735318217014	16.4065
chr11	7440893	2.380756916509311	16.4135
chr11	7453074	0.3195398625978523	16.4425
chr11	7515664	4.665763880339836	16.4625
chr11	7556279	24.798627684964167	16.652
chr11	7569687	0.0	16.9845
chr11	7688494	1.2784976041599494	16.9845
chr11	7735033	0.36660598705497016	17.044
chr11	7774585	0.6035003017503524	17.0585
chr11	7781213	1.9499675005416723	17.0625
chr11	7841214	0.05607267018055612	17.1795
chr11	7867965	0.05041440642073295	17.181
chr11	7917554	0.0	17.1835
chr11	7940248	0.13113722198915648	17.1835
chr11	7959312	0.0	17.186
chr11	7970577	0.07827000916874897	17.186
chr11	8015294	0.0	17.1895
chr11	8041890	0.03942751251828341	17.1895
chr11	8067253	0.028926815157686494	17.1905
chr11	8101823	0.08845487032507965	17.1915
chr11	8130086	0.0	17.194
chr11	8150467	0.0612182430364453	17.194
chr11	8215807	0.6428222467922804	17.198
chr11	8254698	3.2844833934752566	17.223
chr11	8322593	0.7104234913367792	17.446
chr11	8575963	2.560646900269559	17.626
chr11	8590803	0.5146921205315007	17.664
chr11	8612175	0.6067344130268321	17.675
chr11	8759686	0.08865935965776511	17.7645
chr11	8940152	0.0	17.7805
chr11	9004016	0.0	17.7805
chr11	9014461	1.0732492621410141	17.7805
chr11	9021915	0.012314967611650232	17.7885
chr11	9103117	0.0	17.7895
chr11	9145810	0.09908277658246373	17.7895
chr11	9181134	0.24695423114916973	17.793
chr11	9241874	1.4410450561069352	17.808
chr11	9300512	0.0	17.8925
chr11	9331910	0.2369004802619427	17.8925
chr11	9378343	1.2406556963820028	17.9035
chr11	9505292	5.32240771940584	18.061
chr11	9518350	1.1128301169828831	18.1305
chr11	9555193	2.7122812093156274	18.1715
chr11	9569019	1.052620386811413	18.209
chr11	9663070	2.7229220529182077	18.308
chr11	9699428	0.07347123318638027	18.407
chr11	9787898	0.332960417665529	18.4135
chr11	9825440	0.1320151377357987	18.426
chr11	9859527	2.5302220972729956	18.4305
chr11	9902211	0.2548708654281927	18.5385
chr11	9937523	0.6389913987449823	18.5475
chr11	10007164	1.1483382869495167	18.592
chr11	10029370	1.1276075925577922	18.6175
chr11	10204963	0.6198565098121577	18.8155
chr11	10242875	0.298264642082505	18.839
chr11	10261315	0.04558577723750362	18.8445
chr11	10294220	0.4097175359106096	18.846
chr11	10314966	1.158211721102387	18.8545
chr11	10319283	0.9814860732291807	18.8595
chr11	10367679	1.9880202416605954	18.907
chr11	10387045	13.387660069848774	18.9455
chr11	10399071	2.140168753536192	19.1065
chr11	10480373	0.2588049128566897	19.2805
chr11	10615610	4.725983822593801	19.3155
chr11	10626613	0.1290855579077556	19.3675
chr11	10665347	0.0	19.3725
chr11	10676693	8.462026655384536	19.3725
chr11	10681420	1.830792521916685	19.4125
chr11	10709823	0.45835515976937513	19.4645
chr11	10717459	0.30648522741202133	19.468
chr11	10758244	0.0	19.4805
chr11	10804617	0.03287635204001782	19.4805
chr11	10835034	0.3315283456735677	19.4815
chr11	10889328	0.5818524925302568	19.4995
chr11	10921123	0.0	19.518
chr11	10954493	1.1064172198751994	19.518
chr11	10964435	5.879301400657158	19.529
chr11	10993350	0.356877747958639	19.699
chr11	11028376	0.0	19.7115
chr11	11063256	0.0801693175986957	19.7115
chr11	11094440	0.0	19.714
chr11	11119698	0.0	19.714
chr11	11196889	0.04190833808296642	19.714
chr11	11256543	0.0	19.7165
chr11	11306766	4.783859673449637	19.7165
chr11	11335613	0.161791353870017	19.8545
chr11	11428325	0.053983188092889656	19.8695
chr11	11493160	0.23252569408915058	19.873
chr11	11514663	5.3779448434999715	19.878
chr11	11541532	0.08597713008335017	20.0225
chr11	11588056	0.0	20.0265
chr11	11635272	0.0	20.0265
chr11	11641411	17.196904557182396	20.0265
chr11	11642574	0.0	20.0465
chr11	11688819	0.3147873567276216	20.0465
chr11	11858775	2.819003399386363	20.1
chr11	11882897	0.8458090163241461	20.168
chr11	11918366	0.905596214977443	20.198
chr11	12026582	0.0	20.296
chr11	12051616	0.35923363491220095	20.296
chr11	12089196	7.524349353345091	20.3095
chr11	12114248	0.6600264010560388	20.498
chr11	12155913	0.03690445436755617	20.5255
chr11	12183010	4.981830969405747	20.5265
chr11	12225665	5.152322557863278	20.739
chr11	12256816	0.865919785968535	20.8995
chr11	12340542	0.02713115198865021	20.972
chr11	12377400	0.0	20.973
chr11	12404251	0.0	20.973
chr11	12429443	0.223763705526972	20.973
chr11	12456257	2.04613095238103	20.979
chr11	12480449	0.5914148568913483	21.0285
chr11	12553156	0.3400470834423357	21.0715
chr11	12610501	2.1347583905900454	21.091
chr11	12645868	0.05653294740177466	21.1665
chr11	12690090	4.177190596463888	21.169
chr11	12715825	2.6640280103517013	21.2765
chr11	12761808	0.5822285919025394	21.399
chr11	12806464	0.1600207594498704	21.425
chr11	12922074	0.3195008269433734	21.4435
chr11	12948678	0.049356253437295675	21.452
chr11	13019591	0.3951707410132227	21.4555
chr11	13056284	0.0	21.47
chr11	13083989	0.0	21.47
chr11	13110739	0.184021289847761	21.47
chr11	13146061	0.6390401731741131	21.4765
chr11	13232910	0.09162207725578242	21.532
chr11	13260196	0.6508355321020058	21.5345
chr11	13345471	3.9872853000223256	21.59
chr11	13381335	0.1511182752367577	21.733
chr11	13391261	0.17373450209269892	21.7345
chr11	13454576	0.0892305580341693	21.7455
chr11	13527421	8.499378583169616	21.752
chr11	13552364	0.10448696898237159	21.964
chr11	13585861	0.3021544929059339	21.9675
chr11	13661981	0.0	21.9905
chr11	13707941	0.15211439002130178	21.9905
chr11	13767107	0.0	21.9995
chr11	13808009	0.0	21.9995
chr11	13830827	3.1058438904781576	21.9995
chr11	13843062	0.0	22.0375
chr11	13925468	0.10197518080982511	22.0375
chr11	13989209	0.15549197661408626	22.044
chr11	14005287	0.029556067860662928	22.0465
chr11	14039121	1.4500021804544359	22.0475
chr11	14084983	1.4422996293625123	22.114
chr11	14144610	0.2376425855516212	22.2
chr11	14148818	0.8211353088181412	22.201
chr11	14162823	0.4614271818023862	22.2125
chr11	14202916	0.0	22.231
chr11	14207053	0.7069735874667321	22.231
chr11	14224734	0.0	22.2435
chr11	14249106	3.4631875984901246	22.2435
chr11	14276393	0.7736650485436108	22.338
chr11	14309353	0.20913501756737418	22.3635
chr11	14357169	3.5927963681187762	22.3735
chr11	14390430	0.15679598602286987	22.493
chr11	14412752	1.4550845596309376	22.4965
chr11	14449176	0.3070809248555458	22.5495
chr11	14476856	0.25066844919787046	22.558
chr11	14482840	0.7451564828614141	22.5595
chr11	14562018	0.45116174148407207	22.6185
chr11	14570884	4.615998802335503	22.6225
chr11	14610962	0.20634156406906345	22.8075
chr11	14625501	0.10651495595290728	22.8105
chr11	14705302	0.7708230798181905	22.819
chr11	14843466	3.353227096536078	22.9255
chr11	14859719	15.31770045385776	22.98
chr11	14888803	4.273299082921313	23.4255
chr11	14909630	4.985313535799906	23.5145
chr11	14983848	0.19189438133261275	23.8845
chr11	14996876	0.0	23.887
chr11	15025917	1.310730513806411	23.887
chr11	15043083	0.627195183140423	23.9095
chr11	15047069	2.220647060864567	23.912
chr11	15248812	0.016530018513640936	24.36
chr11	15309308	0.43595514731227836	24.361
chr11	15407942	1.1632762631987557	24.404
chr11	15441468	0.0	24.443
chr11	15473024	0.0	24.443
chr11	15489679	0.040990326282959934	24.443
chr11	15550669	0.49354776579357573	24.4455
chr11	15592205	0.05117497748296337	24.466
chr11	15641057	2.375087966221061	24.4685
chr11	15658109	0.7007615823989485	24.509
chr11	15695925	0.6154550789356815	24.5355
chr11	15765792	2.7028657616892935	24.5785
chr11	15848667	0.0464252553389611	24.8025
chr11	15870207	0.027458194898300946	24.8035
chr11	15906626	0.7331882231641661	24.8045
chr11	15950271	0.0	24.8365
chr11	16008213	0.959888897965792	24.8365
chr11	16032695	3.6991368680640497	24.86
chr11	16049726	2.2940436071299417	24.923
chr11	16074355	0.0	24.9795
chr11	16080205	1.6071172334624015	24.9795
chr11	16115050	0.0	25.0355
chr11	16154756	1.7913121361398434	25.0355
chr11	16177086	0.057966533987713294	25.0755
chr11	16202963	1.6682554814107895	25.077
chr11	16236531	1.925348969500743	25.133
chr11	16259384	0.09482781977292662	25.177
chr11	16296293	0.0	25.1805
chr11	16317131	0.14660069635335665	25.1805
chr11	16344416	0.1567755544154094	25.1845
chr11	16379498	0.0	25.19
chr11	16446146	0.15031265031262042	25.19
chr11	16479410	4.136947218259617	25.195
chr11	16507450	1.818416578794432	25.311
chr11	16553919	29.61209402774321	25.3955
chr11	16565958	0.29457973291438666	25.752
chr11	16606694	3.23982774580435	25.764
chr11	16631541	0.770081513947487	25.8445
chr11	16997736	0.19431310318026515	26.1265
chr11	17028614	0.853373384990881	26.1325
chr11	17087205	0.1705972267714719	26.1825
chr11	17307021	0.1244648013542407	26.22
chr11	17347193	0.061704018165650666	26.225
chr11	17428225	0.03331889514543035	26.23
chr11	17578290	0.28626529259323735	26.235
chr11	17611476	0.4117845243889786	26.2445
chr11	17638189	0.1707533638411124	26.2555
chr11	17652830	1.2753253528883362	26.258
chr11	17687331	0.3458463269947774	26.302
chr11	17857927	2.2719648684090283	26.361
chr11	17890718	1.946974570818997	26.4355
chr11	17920251	0.5754071005237104	26.493
chr11	17937630	2.8458498023716494	26.503
chr11	17943955	0.052570707601726316	26.521
chr11	17972488	12.480931909582562	26.5225
chr11	17979699	1.5506194606677552	26.6125
chr11	18043222	5.306226825214178	26.711
chr11	18074506	0.43591979075872345	26.877
chr11	18080241	5.029483177245293	26.8795
chr11	18083124	0.6642929266089427	26.894
chr11	18139575	0.0	26.9315
chr11	18167787	0.0	26.9315
chr11	18185743	1.4995910206307133	26.9315
chr11	18229755	3.2867382093217423	26.9975
chr11	18255008	2.5896552521445195	27.0805
chr11	18298257	0.024790520105142103	27.1925
chr11	18338595	0.0976816879395713	27.1935
chr11	18353951	2.3610520848090246	27.195
chr11	18375128	0.6118576897600545	27.245
chr11	18464201	0.1645982157554254	27.2995
chr11	18494578	1.0214405229775174	27.3045
chr11	18545976	0.24900398406376445	27.357
chr11	18664448	0.02542052816593757	27.3865
chr11	18802132	0.5797299140635473	27.39
chr11	18860780	0.044438519308590954	27.424
chr11	18883283	0.42752742187604414	27.425
chr11	18958132	1.9382121461293138	27.457
chr11	18975158	2.3166776404029172	27.49
chr11	19016165	1.7127305147576464	27.585
chr11	19058787	2.712170866764575	27.658
chr11	19085334	0.4154937623998831	27.73
chr11	19181605	0.15214083894800906	27.77
chr11	19204610	0.06979164023045697	27.7735
chr11	19283416	0.7753388765607014	27.779
chr11	19320819	2.440445263174486	27.808
chr11	19384332	1.1643583772520132	27.963
chr11	19400650	0.787805890255839	27.982
chr11	19542817	0.0	28.094
chr11	19544323	0.07513524343819158	28.094
chr11	19564287	1.0618471806873726	28.0955
chr11	19587360	3.7544217539442752	28.12
chr11	19633439	0.08082332022199779	28.293
chr11	19651998	0.8259911894273441	28.2945
chr11	19677422	5.569465024781473	28.3155
chr11	19696993	9.191899331498288	28.4245
chr11	19717337	5.0362144751125815	28.6115
chr11	19773530	1.699941680832853	28.8945
chr11	19854121	8.093451847019457	29.0315
chr11	19878647	3.5692116697702803	29.23
chr11	19917311	1.0888152154946944	29.368
chr11	20060586	2.4685106652319204	29.524
chr11	20107983	0.5292532717476321	29.641
chr11	20128767	0.3143285458677432	29.652
chr11	20149446	3.3245382585751364	29.6585
chr11	20168396	0.14415948157505076	29.7215
chr11	20241232	0.11256190905003507	29.732
chr11	20263442	0.7520339098926119	29.7345
chr11	20292696	1.508712282192952	29.7565
chr11	20363286	2.7125506072874566	29.863
chr11	20387986	0.0	29.93
chr11	20397165	0.0	29.93
chr11	20406763	5.036338135917418	29.93
chr11	20414606	0.7175417862570915	29.9695
chr11	20426452	1.3966480446927285	29.978
chr11	20464758	10.081815782528315	30.0315
chr11	20483703	0.0	30.2225
chr11	20517172	10.091926458832843	30.2225
chr11	20522176	19.721516306649658	30.273
chr11	20541064	1.282974700639285	30.6455
chr11	20563278	0.4088307440719697	30.674
chr11	20585292	5.674104500992107	30.683
chr11	20614019	34.75696926375988	30.846
chr11	20630807	0.26052521884113194	31.4295
chr11	20649999	1.7261929226090098	31.4345
chr11	20698661	6.8228807718815565	31.5185
chr11	20720426	0.19535489472542525	31.667
chr11	20743461	6.119582664526479	31.6715
chr11	20758413	10.768022486772356	31.763
chr11	20782605	1.8886488420415524	32.0235
chr11	20927947	4.984763552913746	32.298
chr11	20954528	4.341260853152074	32.4305
chr11	20965124	0.6090958310774459	32.4765
chr11	20987288	56.37375225004033	32.49
chr11	20993399	2.7036035702381542	32.8345
chr11	21047401	1.1935038669525537	32.9805
chr11	21162608	0.0	33.118
chr11	21170780	0.03160156743774611	33.118
chr11	21218246	2.880102403641001	33.1195
chr11	21274494	0.41062528318979896	33.2815
chr11	21345118	3.5951649889230493	33.3105
chr11	21370847	1.4220758565200402	33.403
chr11	21477733	15.023225730581398	33.555
chr11	21494740	8.97121026060872	33.8105
chr11	21524056	4.30217871802947	34.0735
chr11	21536724	7.35470781387653	34.128
chr11	21574183	19.023857788866344	34.4035
chr11	21587009	3.499547905294585	34.6475
chr11	21616870	0.23769907297348367	34.752
chr11	21633698	1.0123506782751128	34.756
chr11	21653454	6.020490793226045	34.776
