Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr17	0	0.0	0.0
chr17	301098	0.0	0.0
chr17	347883	0.0	0.0
chr17	484869	3.4431741761936787	0.0
chr17	522044	0.47670727130729346	0.128
chr17	620637	0.0	0.175
chr17	692093	6.980475150191153	0.175
chr17	721389	0.0	0.3795
chr17	805486	0.0	0.3795
chr17	884653	0.0	0.3795
chr17	910439	8.279307924185488	0.3795
chr17	934656	0.0	0.58
chr17	960484	0.0	0.58
chr17	979109	0.0	0.58
chr17	996881	1.4970998589120557	0.58
chr17	1060671	0.0	0.6755
chr17	1066108	1.1865563169291933	0.6755
chr17	1099819	0.4539908634338738	0.7155
chr17	1135062	0.46487303155325743	0.7315
chr17	1152271	0.0	0.7395
chr17	1155138	2.4559249188667636	0.7395
chr17	1177940	0.2843034565314981	0.7955
chr17	1244770	3.1074479045498364	0.8145
chr17	1274859	0.9062896501721958	0.908
chr17	1302444	4.81693820530498	0.933
chr17	1357562	0.06594487008860665	1.1985
chr17	1440965	1.9257586825154387	1.204
chr17	1486142	0.6451964668678	1.291
chr17	1541164	17.19618328614869	1.3265
chr17	1560238	7.592793092918017	1.6545
chr17	1596259	0.45675628965755527	1.928
chr17	1636762	0.13483146067415908	1.9465
chr17	1703512	0.0	1.9555
chr17	1734089	0.5434306249452172	1.9555
chr17	1791134	2.983095790520424	1.9865
chr17	1797168	2.4965110869902247	2.0045
chr17	1829413	1.427706970235617	2.085
chr17	1882295	0.0	2.1605
chr17	1935637	0.0	2.1605
chr17	1956406	0.29990003332223725	2.1605
chr17	1971411	3.4832336885885193	2.165
chr17	1990646	0.1215887597946427	2.232
chr17	2027656	18.379641013031744	2.2365
chr17	2035790	0.282455187398151	2.386
chr17	2081815	0.058651026392964094	2.399
chr17	2158540	0.8810860201018116	2.4035
chr17	2219828	0.0	2.4575
chr17	2254600	0.09804562389698561	2.4575
chr17	2346394	2.8178154245508575	2.4665
chr17	2375672	0.12915446874462347	2.549
chr17	2410514	0.0	2.5535
chr17	2446953	0.0	2.5535
chr17	2448320	0.0	2.5535
chr17	2472939	17.035775127768275	2.5535
