Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr15	0	2.0099498720252797	0.0
chr15	1000000	1.52561604093751	2.0099498720252797
chr15	2000000	1.4119145486299898	3.53556591296279
chr15	3000000	1.8640407664956	4.94748046159278
chr15	4000000	1.17559810952631	6.811521228088379
chr15	5000000	1.14893650454019	7.987119337614689
chr15	6000000	1.68069946789948	9.136055842154878
chr15	7000000	1.18987897101132	10.816755310054358
chr15	8000000	0.6452228092640399	12.006634281065677
chr15	9000000	1.0317300006863799	12.651857090329717
chr15	10000000	0.5977912627970299	13.683587091016097
chr15	11000000	0.65680425300032	14.281378353813126
chr15	12000000	0.71778637766348	14.938182606813447
chr15	13000000	0.8783276207842999	15.655968984476926
chr15	14000000	1.1227767383321798	16.534296605261225
chr15	15000000	1.01621962138747	17.657073343593407
chr15	16000000	2.02009441854295	18.673292964980877
chr15	17000000	1.83426358908261	20.693387383523827
chr15	18000000	1.86452533682792	22.527650972606438
chr15	19000000	0.71198702085389	24.392176309434358
chr15	20000000	1.10326453619858	25.104163330288248
chr15	21000000	0.64413228489137	26.207427866486828
chr15	22000000	0.7478015454216901	26.851560151378198
chr15	23000000	1.69744089246125	27.59936169679989
chr15	24000000	1.45911586367732	29.29680258926114
chr15	25000000	0.7858864743690399	30.75591845293846
chr15	26000000	1.42420863458761	31.5418049273075
chr15	27000000	0.8241098334688499	32.96601356189511
chr15	28000000	1.5525452771576298	33.79012339536396
chr15	29000000	2.58826087667335	35.34266867252159
chr15	30000000	1.4235015587292899	37.93092954919494
chr15	31000000	0.66347457244102	39.354431107924235
chr15	32000000	1.35887485978685	40.01790568036525
chr15	33000000	0.3911453043224	41.376780540152104
chr15	34000000	0.52895467454264	41.767925844474505
chr15	35000000	0.30079446802824	42.296880519017144
chr15	36000000	0.20802362691839	42.59767498704539
chr15	37000000	0.20857180925597998	42.80569861396378
chr15	38000000	0.30832428697102	43.014270423219756
chr15	39000000	0.25395871087	43.32259471019078
chr15	40000000	0.15422820215004002	43.57655342106078
chr15	41000000	0.45543017374608996	43.73078162321082
chr15	42000000	0.61514752190153	44.186211796956904
chr15	43000000	0.91597997402489	44.80135931885843
chr15	44000000	0.9581242959166097	45.717339292883324
chr15	45000000	0.5587247486771	46.675463588799936
chr15	46000000	0.6178123673586	47.234188337477036
chr15	47000000	0.7193764694402299	47.85200070483564
chr15	48000000	0.42877912109064	48.57137717427587
chr15	49000000	0.37491172912652	49.00015629536651
chr15	50000000	0.28185626298446	49.375068024493025
chr15	51000000	0.3998944217028599	49.65692428747749
chr15	52000000	0.29733172562827	50.05681870918035
chr15	53000000	0.37740273481122993	50.354150434808616
chr15	54000000	0.36295895194311	50.73155316961984
chr15	55000000	0.2281993210237	51.09451212156296
chr15	56000000	0.35360080111044	51.32271144258666
chr15	57000000	0.50686414476151	51.6763122436971
chr15	58000000	0.17838561350657997	52.183176388458605
chr15	59000000	0.17781777973765	52.36156200196518
chr15	60000000	0.15230065506474996	52.539379781702834
