Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr17	1000000	1.12211138873536	1.52308094633741
chr17	2000000	1.34457947899463	2.64519233507277
chr17	3000000	1.4376538448235598	3.9897718140674
chr17	4000000	2.7946283043055495	5.42742565889096
chr17	5000000	1.9424284098290798	8.22205396319651
chr17	6000000	2.40726612675228	10.16448237302559
chr17	7000000	2.3446374786322197	12.57174849977787
chr17	8000000	2.19834659362935	14.91638597841009
chr17	9000000	1.9563584919549502	17.11473257203944
chr17	10000000	1.30904843615346	19.07109106399439
chr17	11000000	1.5636348655846501	20.380139500147852
chr17	12000000	1.8249359978224098	21.9437743657325
chr17	13000000	1.62827461309329	23.768710363554913
chr17	14000000	1.8002745982470898	25.396984976648202
chr17	15000000	1.4024831565410498	27.19725957489529
chr17	16000000	1.14104925988433	28.59974273143634
chr17	17000000	1.3985239238577698	29.74079199132067
chr17	18000000	1.01211609828351	31.13931591517844
chr17	19000000	0.8111979647872098	32.15143201346195
chr17	20000000	1.0111140711429298	32.96262997824916
chr17	21000000	0.57751518337988	33.97374404939209
chr17	22000000	0.6721901481274999	34.55125923277197
chr17	23000000	0.8356323915717399	35.22344938089947
chr17	24000000	1.00640856040052	36.05908177247121
chr17	25000000	1.1876467291254	37.06549033287173
chr17	26000000	1.4838317611602299	38.25313706199713
chr17	27000000	1.4888074347982498	39.73696882315736
chr17	28000000	1.4031435140023498	41.22577625795561
chr17	29000000	1.2932199954842198	42.62891977195796
chr17	30000000	0.52516730730544	43.92213976744218
chr17	31000000	0.93177093485163	44.44730707474762
chr17	32000000	1.1838172781383898	45.37907800959925
chr17	33000000	1.1183165399050299	46.56289528773764
chr17	34000000	0.7844992810984599	47.68121182764267
chr17	35000000	0.8675068393874301	48.46571110874113
chr17	36000000	0.29798858857326	49.33321794812856
chr17	37000000	0.28312323833351	49.631206536701825
chr17	38000000	0.55496207120134	49.914329775035334
chr17	39000000	0.64414978799291	50.46929184623667
chr17	40000000	1.30621035035092	51.11344163422958
chr17	41000000	1.55539646059276	52.4196519845805
chr17	42000000	1.8669785598766302	53.97504844517326
chr17	43000000	1.03540726955727	55.842027005049886
chr17	44000000	1.9482010125115496	56.877434274607154
chr17	45000000	1.93692757801194	58.8256352871187
chr17	46000000	1.79907256104605	60.76256286513064
chr17	47000000	1.4350416216762198	62.56163542617669
chr17	48000000	2.18574298093739	63.99667704785291
chr17	49000000	1.1489926145284899	66.1824200287903
chr17	50000000	1.7927098318618402	67.3314126433188
chr17	51000000	2.1978457982730797	69.12412247518064
chr17	52000000	1.34374263376348	71.32196827345372
chr17	53000000	1.45172738549317	72.6657109072172
chr17	54000000	2.74193921982608	74.11743829271037
chr17	55000000	1.94716454152154	76.85937751253645
chr17	56000000	2.6498445961437596	78.806542054058
chr17	57000000	2.2216211813504	81.45638665020176
chr17	58000000	1.57139391140901	83.67800783155216
chr17	59000000	1.03558145935687	85.24940174296117
chr17	60000000	1.0246102015756098	86.28498320231805
chr17	61000000	0.0	87.30959340389366
chr17	62000000	0.12666666666666002	87.30959340389366
chr17	63000000	0.0	87.36682140389365
