Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr1	0	0.0	0.0
chr1	161012	0.0	0.0
chr1	184557	0.0	0.0
chr1	239522	0.0	0.0
chr1	261793	0.0	0.0
chr1	289362	0.18538713195201745	0.0
chr1	335212	0.0	0.0085
chr1	381074	0.0	0.0085
chr1	408639	0.4985044865403788	0.0085
chr1	422681	0.0	0.0155
chr1	437278	0.0	0.0155
chr1	443003	0.0	0.0155
chr1	446795	0.0	0.0155
chr1	450369	0.0	0.0155
chr1	455093	0.8966197435667532	0.0155
chr1	477399	5.245189323401614	0.0355
chr1	493509	5.798314304501166	0.12
chr1	510238	0.971091357286921	0.217
chr1	523625	0.19303299379324615	0.23
chr1	557298	0.0	0.2365
chr1	569751	14.597321660422153	0.2365
chr1	596708	0.0	0.63
chr1	632757	0.0	0.63
chr1	653580	0.0	0.63
chr1	672474	0.0	0.63
chr1	705065	0.0	0.63
chr1	718766	0.0	0.63
chr1	734656	0.0	0.63
chr1	754383	0.0	0.63
chr1	768501	0.0	0.63
chr1	771991	0.40233677197161144	0.63
chr1	834128	0.0	0.655
chr1	856820	0.19333011116481408	0.655
chr1	887855	0.26299817924337243	0.661
chr1	912570	0.0	0.6675
chr1	925564	0.27038719446247167	0.6675
chr1	971794	0.34554250172771284	0.68
chr1	989158	0.0	0.686
chr1	1016036	0.39302848778901034	0.686
chr1	1089822	0.13099604630114944	0.715
chr1	1131808	0.9918923581162631	0.7205
chr1	1143402	0.945336340719118	0.732
chr1	1173550	0.7358116322221553	0.7605
chr1	1189179	0.0	0.772
chr1	1222593	0.0	0.772
chr1	1236818	0.0	0.772
chr1	1259534	0.18514154912983302	0.772
chr1	1289241	4.975328947368421	0.7775
chr1	1301401	0.3151410972640026	0.838
chr1	1336306	0.49931911030413123	0.849
chr1	1358336	0.0	0.86
chr1	1373120	0.7677238312066498	0.86
chr1	1429781	3.1652921361366007	0.9035
chr1	1446999	0.0	0.958
chr1	1448658	0.3464283239797689	0.958
chr1	1463091	0.6894822615018252	0.963
chr1	1471068	0.0	0.9685
chr1	1476958	0.0	0.9685
chr1	1483383	0.0	0.9685
chr1	1487361	0.0	0.9685
chr1	1516824	1.0843798860140195	0.9685
chr1	1536651	0.44648293217517954	0.99
chr1	1561288	0.0	1.001
chr1	1588022	0.0	1.001
chr1	1638137	0.0	1.001
chr1	1661657	0.29286007145786425	1.001
chr1	1678730	0.9744861800141851	1.006
chr1	1684374	1.2243698576465936	1.0115
chr1	1715002	0.48114775610183363	1.049
chr1	1737864	0.0	1.06
chr1	1760554	0.0	1.06
chr1	1767443	0.2526064391677743	1.06
