Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr8	0	0.0	0.0
chr8	75255	0.4631237698274864	0.0
chr8	144351	3.0333167578319244	0.032
chr8	164461	0.0	0.093
chr8	226297	0.0	0.093
chr8	233562	0.0	0.093
chr8	244326	0.0	0.093
chr8	245037	0.0	0.093
chr8	253024	6.523058252427186	0.093
chr8	259616	0.12470670829715295	0.136
chr8	800886	2.1056787523853395	0.2035
chr8	816083	0.3684711517794089	0.2355
chr8	848650	3.291368386406647	0.2475
chr8	860803	0.24141630901287575	0.2875
chr8	954003	0.0	0.31
chr8	976399	0.7667031763417312	0.31
chr8	1017484	0.6682577565632456	0.3415
chr8	1080334	0.5681156042419304	0.3835
chr8	1114658	0.4259669449650664	0.403
chr8	1126396	0.0	0.408
chr8	1167356	0.5094243504839536	0.408
chr8	1186986	0.3122630146763619	0.418
chr8	1231820	0.6320313487548987	0.432
chr8	1239731	1.786671431123818	0.437
chr8	1245328	1.5799644834430153	0.447
chr8	1283620	0.4471871925588055	0.5075
chr8	1305982	0.4186124393011977	0.5175
chr8	1359731	0.0	0.54
chr8	1382034	0.41360955258236065	0.54
chr8	1437642	1.579673976530561	0.563
chr8	1475308	0.2718175533735577	0.6225
chr8	1624305	0.0	0.663
chr8	1624495	0.1998667554963335	0.663
chr8	1647010	0.0	0.6675
chr8	1699214	1.1641020044381398	0.6675
chr8	1726703	0.0	0.6995
chr8	1761564	0.0	0.6995
chr8	1814438	0.6197493458201355	0.6995
chr8	1828960	0.09520182787509411	0.7085
chr8	1876228	0.3340261282660335	0.713
chr8	1903172	0.0	0.722
chr8	1940779	0.47943746004687876	0.722
chr8	1959551	1.0086519926480462	0.731
chr8	1981858	0.0	0.7535
chr8	1983591	0.974500568458666	0.7535
chr8	2002062	0.0	0.7715
chr8	2064814	0.27602281788628225	0.7715
chr8	2081117	1.1160031798446761	0.776
chr8	2113823	0.37636432066240155	0.8125
chr8	2137736	0.6081355015991692	0.8215
chr8	2159935	0.6221054814405204	0.835
chr8	2203336	0.0	0.862
chr8	2219784	0.4180976556667168	0.862
chr8	2253269	0.3565909901343163	0.876
chr8	2278508	2.1794406102433728	0.885
chr8	2295026	3.51837372947615	0.921
chr8	2312932	1.7126220243192343	0.984
chr8	2342127	3.425729489096791	1.034
chr8	2370880	14.849290780141832	1.1325
chr8	2375392	1.8522583831842352	1.1995
chr8	2411834	1.312623058411727	1.267
chr8	2452973	3.439991263514248	1.321
chr8	2471287	9.625868883739955	1.384
chr8	2500635	5.845078116464546	1.6665
chr8	2518941	3.3765055687144057	1.7735
chr8	2538784	0.7820498968414441	1.8405
chr8	2733145	0.0	1.9925
chr8	2751641	0.2561329614662223	1.9925
chr8	2786779	0.22018887312226484	2.0015
chr8	2807216	2.157123834886828	2.006
chr8	2825991	1.0439624173529634	2.0465
chr8	2843233	7.219849501728714	2.0645
chr8	2862901	15.507367608261996	2.2065
chr8	2878442	0.5974508762613079	2.4475
chr8	2893506	0.0	2.4565
chr8	2906016	0.2789659661521125	2.4565
chr8	2922147	9.322779243623598	2.461
chr8	2933517	21.896302416855995	2.567
chr8	2938358	18.75091200933895	2.673
chr8	2945211	8.072705117790404	2.8015
chr8	2955059	0.0	2.881
chr8	2980554	2.3036337965371287	2.881
chr8	3020925	0.05303351718285634	2.974
chr8	3105777	1.3039084656257143	2.9785
chr8	3136454	0.38123430211697945	3.0185
chr8	3158750	1.4253238552303924	3.027
chr8	3186463	2.2367840715770817	3.0665
chr8	3202334	0.6890215893431588	3.102
chr8	3215396	0.6343939098184609	3.111
chr8	3235888	0.0	3.124
chr8	3249648	3.3276825516418618	3.124
chr8	3265575	4.715868898844616	3.177
chr8	3274057	0.0	3.217
chr8	3281445	1.1262753411951412	3.217
chr8	3288992	1.6495487083722358	3.2255
chr8	3305057	1.2307109722617007	3.252
chr8	3315620	0.4892004359457033	3.265
chr8	3396364	2.6003949967083666	3.3045
chr8	3426744	0.5057803468207985	3.3835
chr8	3461344	1.2928666084876705	3.401
chr8	3492283	1.8888096935138965	3.441
chr8	3506313	0.3518923991241923	3.4675
chr8	3519101	1.9673974142776922	3.472
chr8	3545786	0.0	3.5245
chr8	3546103	0.23695434679583627	3.5245
chr8	3565094	0.0	3.529
chr8	3576755	0.0	3.529
chr8	3581399	1.8676916414032037	3.529
chr8	3599871	0.8954629875298532	3.5635
chr8	3614947	2.429966530649669	3.577
chr8	3636758	0.44620447319984424	3.63
chr8	3744332	1.1469517097857498	3.678
chr8	3786618	3.139434180138559	3.7265
chr8	3800474	1.707057704147309	3.77
chr8	3818341	0.5097022265939366	3.8005
chr8	3930171	0.0	3.8575
chr8	3943969	0.0	3.8575
chr8	3963040	0.0	3.8575
chr8	3963689	0.0	3.8575
chr8	4020005	0.0	3.8575
chr8	4028215	1.4805296385272904	3.8575
chr8	4046114	26.388125343595405	3.884
chr8	4047933	5.394287488357662	3.932
chr8	4060817	4.643880692070924	4.0015
chr8	4079659	0.0	4.089
