Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr18	0	0.0	0.0
chr18	143715	1.6913493667752981	0.0
chr18	240679	0.9078102989513225	0.164
chr18	304569	0.08623198559925849	0.222
chr18	397342	0.0	0.23
chr18	427622	4.034134988363071	0.23
chr18	446957	0.0	0.308
chr18	489133	0.23928351678402973	0.308
chr18	576895	2.9900154840087563	0.329
chr18	595624	0.48301810046776533	0.385
chr18	634960	4.508318164500696	0.404
chr18	658583	0.28672979573776897	0.5105
chr18	1002112	1.5486725663716814	0.609
chr18	1040532	0.0	0.6685
chr18	1050054	0.21918121521689535	0.6685
chr18	1102522	9.043425710092372	0.68
chr18	1125688	1.2560128273650495	0.8895
chr18	1144398	8.626382697705138	0.913
chr18	1156512	2.1095774817672184	1.0175
chr18	1173103	1.7267380485597956	1.0525
chr18	1239413	0.0	1.167
chr18	1248770	10.80029516334608	1.167
chr18	1263677	2.5527069712774555	1.328
chr18	1318129	6.202981642089578	1.467
chr18	1441618	0.7372267453041761	2.233
chr18	1472816	0.0	2.256
chr18	1547552	0.0	2.256
chr18	1609733	0.2672497570456783	2.256
chr18	1630313	0.46052827049351014	2.2615
chr18	1697627	0.0	2.2925
chr18	1714023	0.24805278563277738	2.2925
chr18	1734180	1.2352880623134213	2.2975
chr18	1763323	0.32716089772949636	2.3335
chr18	1778606	0.7882640787035656	2.3385
chr18	1876289	0.0	2.4155
chr18	1916195	0.8056208563353489	2.4155
chr18	1954054	0.0	2.446
chr18	1971006	0.0	2.446
chr18	1990189	17.441860465116257	2.446
chr18	1994747	0.23327423719323942	2.5255
chr18	2016181	0.0	2.5305
chr18	2031086	0.14710208884965853	2.5305
chr18	2065076	7.071041873826103	2.5355
chr18	2083178	1.473879578579612	2.6635
chr18	2119816	2.7721203892283333	2.7175
chr18	2164006	0.0	2.84
chr18	2164283	0.5931198102016833	2.84
chr18	2171870	2.6323645146408308	2.8445
chr18	2208719	13.678409761857896	2.9415
chr18	2223962	1.1429659967615975	3.15
chr18	2244960	3.332716163673391	3.174
chr18	2282767	2.2302105494827984	3.3
chr18	2350922	12.188659247482768	3.452
chr18	2362244	0.5318851128156353	3.59
chr18	2380105	1.9949140652402708	3.5995
chr18	2425721	3.796687390251998	3.6905
chr18	2467863	16.335016335016384	3.8505
chr18	2474597	2.176669161562308	3.9605
chr18	2540064	2.0960259348275967	4.103
chr18	2557955	2.5790047221213124	4.1405
chr18	2585485	0.0	4.2115
chr18	2607156	0.5095936544511828	4.2115
chr18	2652290	0.7229465780528687	4.2345
chr18	2691712	12.94864715626724	4.263
chr18	2709822	12.919533773346451	4.4975
chr18	2724064	3.8989055356542064	4.6815
chr18	2774591	3.074298223023433	4.8785
chr18	2836719	1.238390092879258	5.0695
chr18	2862559	1.9786042456152175	5.1015
chr18	2892378	1.8413641568408965	5.1605
chr18	2924691	0.0	5.22
chr18	2927518	2.801914116610012	5.22
chr18	2975164	1.6634894423060524	5.3535
chr18	3057521	0.5289139633286519	5.4905
chr18	3066029	0.9495046560047611	5.495
chr18	3109736	1.4789010122255792	5.5365
chr18	3124950	7.03521451637705	5.559
chr18	3137956	3.6143482807219627	5.6505
chr18	3203943	2.1992588798842982	5.889
chr18	3237136	1.7169972319923508	5.962
chr18	3285185	1.9585055096418773	6.0445
chr18	3331649	9.206106870229004	6.1355
chr18	3364399	6.685552407931979	6.437
chr18	3382049	6.415191172696946	6.555
chr18	3421019	0.0	6.805
chr18	3434071	1.4236820155886019	6.805
chr18	3468840	2.92287706823467	6.8545
chr18	3498092	0.7769806531817346	6.94
