Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr17	0	0.0	0.0
chr17	301098	23.042264557519957	0.0
chr17	484869	1.2642905178211326	4.2345
chr17	522044	5.857413812339615	4.2815
chr17	620637	11.971375280727807	4.859
chr17	673179	82.0820556201755	5.488
chr17	692093	335.10204081632645	7.0405
chr17	693318	0.0	7.451
chr17	721389	0.2497116425080656	7.451
chr17	805486	0.5810501850518445	7.472
chr17	884653	14.368261847514148	7.518
chr17	910439	1.8375521327992816	7.8885
chr17	934656	37.517422951835194	7.933
chr17	960484	1.8255033557047353	8.902
chr17	979109	0.0	8.936
chr17	996881	1.0346449286722172	8.936
chr17	1060671	2.9427993378701514	9.002
chr17	1066108	1.4535314882382453	9.018
chr17	1099819	0.0	9.067
chr17	1135062	0.9297460631065149	9.067
chr17	1152271	5.580746424834326	9.083
chr17	1155138	4.232084904832862	9.099
chr17	1177940	0.23941343707915627	9.1955
chr17	1244770	4.8190368573233195	9.2115
chr17	1274859	1.740076128330616	9.3565
chr17	1302444	0.2812148481439712	9.4045
chr17	1357562	0.19183962207594468	9.42
chr17	1440965	0.3541625163246788	9.436
chr17	1486142	1.1631710951982854	9.452
chr17	1541164	0.0	9.516
chr17	1560238	0.44418533633158475	9.516
chr17	1596259	0.38268770214550535	9.532
chr17	1636762	0.23220973782773302	9.5475
chr17	1703512	0.5232691238512611	9.563
chr17	1734089	0.8239109474975689	9.579
chr17	1791134	0.0	9.626
chr17	1797168	1.3955652039075805	9.626
chr17	1829413	1.7019023486252385	9.671
chr17	1882295	0.0	9.761
chr17	1935637	0.6981559054359843	9.761
chr17	1956406	0.0	9.7755
chr17	1971411	0.0	9.7755
chr17	1990646	0.0	9.7755
chr17	2027656	1.7826407671502282	9.7755
chr17	2035790	0.0	9.79
chr17	2069129	0.0	9.79
chr17	2081815	0.0	9.79
chr17	2158540	0.0	9.79
chr17	2219828	0.0	9.79
chr17	2254600	0.0	9.79
chr17	2346394	0.495252407951422	9.79
chr17	2375672	0.0	9.8045
chr17	2410514	0.3979252998161299	9.8045
chr17	2446953	0.0	9.819
chr17	2448320	0.0	9.819
chr17	2472939	0.0	9.819
chr17	2477048	0.0	9.819
chr17	2481616	0.0	9.819
chr17	2506959	0.0	9.819
chr17	2531798	0.2986181189117935	9.819
chr17	2580355	0.0	9.8335
chr17	2619189	0.6530825496342212	9.8335
chr17	2642157	0.0	9.8485
chr17	2686698	3.6251510479603213	9.8485
chr17	2710697	0.0	9.9355
chr17	2750683	0.0	9.9355
chr17	2770604	0.0	9.9355
chr17	2774388	1.2834487851190337	9.9355
chr17	2831266	1.4552670745824536	10.0085
chr17	2861501	1.0146245889021033	10.0525
chr17	2890083	1.339108077499929	10.0815
chr17	2955425	0.7358071677767184	10.169
chr17	3034250	0.0	10.227
chr17	3044949	0.0	10.227
chr17	3053001	1.2024214279790992	10.227
chr17	3077119	0.2983723275099277	10.256
chr17	3125716	0.0	10.2705
chr17	3170389	0.4496333162782752	10.2705
chr17	3234886	3.678010471204173	10.2995
chr17	3273086	1.9673840902626802	10.44
chr17	3294180	0.0	10.4815
chr17	3335445	0.5701950881765709	10.4815
chr17	3359998	0.5659833703795147	10.4955
chr17	3408586	12.591041081544246	10.523
chr17	3429593	0.0	10.7875
chr17	3483617	3.1733210246941908	10.7875
chr17	3492283	5.728088336784001	10.815
chr17	3506773	0.0	10.898
chr17	3557918	0.4684467643713151	10.898
chr17	3587804	0.0	10.912
chr17	3683738	9.033568526833276	10.912
chr17	3693092	0.5442811600964591	10.9965
chr17	3718814	10.340283175075157	11.0105
chr17	3748407	0.3899395593683292	11.3165
chr17	3784310	0.680007771517357	11.3305
chr17	3804898	2.4106758501937553	11.3445
chr17	3816513	0.4213655307673428	11.3725
chr17	3881777	1.5776490161206964	11.4
chr17	3899208	0.5808285103823193	11.4275
chr17	3947415	1.8159531484087323	11.4555
chr17	3969442	0.286609208344409	11.4955
chr17	4018289	1.8552875695733135	11.5095
chr17	4061948	0.0	11.5905
chr17	4123608	0.0	11.5905
chr17	4139685	1.2542097317384804	11.5905
chr17	4182740	1.2698711315961562	11.6445
chr17	4193371	18.138153321114846	11.658
chr17	4240840	0.0	12.519
chr17	4279512	0.0	12.519
chr17	4300089	0.0	12.519
chr17	4341248	0.7134203795934961	12.519
chr17	4378393	0.0	12.5455
chr17	4449016	0.0	12.5455
chr17	4475272	0.0	12.5455
chr17	4494827	0.5589923231720869	12.5455
chr17	4615580	6.668519033064774	12.613
chr17	4647971	1.9885937265494997	12.829
chr17	4661297	3.8824984864836627	12.8555
chr17	4699288	0.0	13.003
chr17	4717694	0.32890729686930226	13.003
chr17	4758739	0.0	13.0165
chr17	4829937	0.0	13.0165
chr17	4851132	8.826021464884203	13.0165
chr17	4872376	0.0	13.204
chr17	4907266	1.0575575707902374	13.204
chr17	4945089	3.0840046029919526	13.244
chr17	4966814	1.419120785317959	13.311
chr17	5013674	0.827865968499719	13.3775
chr17	5061991	0.8384392131570397	13.4175
chr17	5077496	5.259060791484119	13.4305
chr17	5132734	1.5435763476608764	13.721
chr17	5166422	23.93306902985079	13.773
chr17	5183574	3.9305046967043427	14.1835
chr17	5233822	0.0	14.381
chr17	5277355	9.98474092748624	14.381
chr17	5307501	18.662334574847456	14.682
chr17	5320120	1.4168708179457894	14.9175
chr17	5374818	1.7893273505567668	14.995
chr17	5447471	0.0	15.125
chr17	5471763	1.1675886460506206	15.125
chr17	5515871	0.3162247628314254	15.1765
chr17	5556981	1226.4957264957222	15.1895
chr17	5557098	0.6722789829318215	15.333
chr17	5673865	0.0	15.4115
chr17	5702258	0.0	15.4115
chr17	5734700	16.313868613138656	15.4115
chr17	5762100	0.0	15.8585
chr17	5783558	10.692837263805462	15.8585
chr17	5831347	0.518385867589474	16.3695
chr17	5905616	0.0	16.408
chr17	5980998	4.54723637789101	16.408
chr17	6006508	4.264314611655696	16.524
chr17	6033945	0.0	16.641
chr17	6061432	6.469592913307582	16.641
chr17	6071479	6.5351780983220875	16.706
chr17	6105449	0.0	16.928
chr17	6122763	0.0	16.928
chr17	6148396	3.807666838348921	16.928
chr17	6175578	0.0	17.0315
chr17	6258055	0.0	17.0315
chr17	6277919	0.2838551901829365	17.0315
chr17	6323717	0.0	17.0445
chr17	6332513	1.7807129767297385	17.0445
chr17	6361434	6.8708483342629885	17.096
chr17	6400876	0.0	17.367
chr17	6445835	0.0	17.367
chr17	6465621	1.4194246107335637	17.367
chr17	6546992	0.0	17.4825
chr17	6563151	0.0	17.4825
chr17	6687723	0.0	17.4825
chr17	6726141	4.987531172069818	17.4825
chr17	6744186	2.137025333796002	17.5725
chr17	6798935	0.5021365417561184	17.6895
chr17	6849718	16.549817985708497	17.715
chr17	6864552	6.5325353368139325	17.9605
chr17	6903817	0.5123152709360267	18.217
chr17	6929192	4.32643366135069	18.23
chr17	6935086	12.567484975043227	18.2555
chr17	6974354	4.246901283753903	18.749
chr17	7010498	12.527394970469185	18.9025
chr17	7064340	0.0	19.577
chr17	7161660	4.18097354069884	19.577
chr17	7310190	0.0	20.198
chr17	7366041	4.273138438271317	20.198
chr17	7436130	0.0	20.4975
chr17	7477977	0.0	20.4975
chr17	7523627	3.3545501462241076	20.4975
