Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr13	0	0.0	0.0
chr13	244234	0.0	0.0
chr13	245521	42.89940828402367	0.0
chr13	245859	84.79155944415851	0.0145
chr13	249745	0.0	0.344
chr13	281298	7.134606237684314	0.344
chr13	296015	8.950316609839259	0.449
chr13	328863	3.256686075199841	0.743
chr13	359262	2.6823173387743875	0.842
chr13	402881	0.20068231988761806	0.959
chr13	427796	0.40828325058792886	0.964
chr13	519644	0.3306878306878274	1.0015
chr13	566516	10.770059235325796	1.017
chr13	590657	0.0	1.277
chr13	615084	1.655697349854258	1.277
chr13	809262	5.184773828756058	1.5985
chr13	908302	0.6772835438403793	2.112
chr13	935617	3.9846924685367093	2.1305
chr13	960964	2.654653688359739	2.2315
chr13	985826	0.0734861845972985	2.2975
chr13	1006238	0.0	2.299
chr13	1021936	0.05387157017670079	2.299
chr13	1049780	0.6357173917153501	2.3005
chr13	1261352	0.03250341285835136	2.435
chr13	1307501	0.6210794360598588	2.4365
chr13	1323602	2.547554347826093	2.4465
chr13	1338322	0.6537168472170366	2.484
chr13	1365092	0.6870828425598672	2.5015
chr13	1400750	6.558328496807893	2.526
chr13	1417980	0.0	2.639
chr13	1436653	0.9648252288014152	2.639
chr13	1454791	0.0	2.6565
chr13	1495184	1.3067236873366739	2.6565
chr13	1507811	0.8617718028266123	2.673
chr13	1531019	7.960997284621082	2.693
chr13	1547223	2.141447245912633	2.822
chr13	1574074	2.3692338067100045	2.8795
chr13	1644983	0.0	3.0475
chr13	1673217	0.11984659635666801	3.0475
chr13	1698249	5.996437263215994	3.0505
chr13	1738106	0.6942569522119889	3.2895
chr13	1764033	10.527116838313633	3.3075
chr13	1783744	0.039461741841280526	3.515
chr13	1809085	0.9406354515050523	3.516
chr13	1813869	14.299201447622034	3.5205
chr13	1839290	0.049563838223633916	3.884
chr13	1869554	0.18150702691489834	3.8855
chr13	1927403	4.952830188679275	3.896
chr13	1935883	1.6895591502143184	3.938
chr13	1967844	0.0444985018837716	3.992
chr13	2001553	1.6918457799170692	3.9935
chr13	2022536	0.0	4.029
chr13	2031237	3.5553620664634984	4.029
chr13	2058801	2.7207107162687607	4.127
chr13	2076811	0.22625287529696547	4.176
chr13	2103330	0.44621691719887374	4.182
chr13	2175044	1.0425716768027682	4.214
chr13	2192309	2.8943896950415096	4.232
chr13	2256744	6.894883270835864	4.4185
chr13	2281545	15.7837603126357	4.5895
chr13	2304575	0.0	4.953
chr13	2317529	3.499585234342591	4.953
chr13	2375393	3.761082888966018	5.1555
chr13	2533858	8.417267046608604	5.7515
chr13	2617555	0.5750810770042984	6.456
chr13	2670591	8.742714404662742	6.4865
chr13	2687405	0.8796833140069671	6.6335
chr13	2712414	1.4769647696476962	6.6555
chr13	2749314	2.678936605316978	6.71
chr13	2773764	0.6475328344932251	6.7755
chr13	2850208	4.916713847254091	6.825
chr13	2883767	0.0	6.99
chr13	2923520	0.0	6.99
chr13	2948003	0.46728339044574135	6.99
chr13	3021834	0.38639876352396396	7.0245
chr13	3061948	0.0	7.04
chr13	3072994	0.0	7.04
chr13	3110837	0.0	7.04
chr13	3122983	0.0	7.04
chr13	3139082	4.244629244629251	7.04
chr13	3156398	8.97970530998055	7.1135
chr13	3174383	5.2195790540921045	7.275
chr13	3227644	3.933509317581874	7.553
chr13	3265905	1.341831600134163	7.7035
chr13	3286772	0.24078979051290922	7.7315
chr13	3303384	1.1660978384527978	7.7355
chr13	3320964	8.275261324041816	7.756
chr13	3338184	0.28798525515491286	7.8985
chr13	3364227	0.06426735218510002	7.906
chr13	3403127	6.221286370597281	7.9085
chr13	3424023	4.1103155661627815	8.0385
chr13	3454191	2.709874103765598	8.1625
chr13	3489617	0.4802572508404437	8.2585
chr13	3537508	6.549232158988238	8.2815
chr13	3546364	0.08502437365378399	8.3395
chr13	3564006	4.118826316748727	8.341
chr13	3591441	1.9739555712686399	8.454
chr13	3608412	10.693720866465588	8.4875
chr13	3630294	7.015179739209687	8.7215
chr13	3655525	3.2831871416670833	8.8985
chr13	3675932	0.0	8.9655
chr13	3681441	2.795145273997747	8.9655
chr13	3708631	2.387463188893567	9.0415
chr13	3756171	0.4162672183258647	9.155
chr13	3795809	6.013028227826889	9.1715
chr13	3807783	0.6619818718810719	9.2435
chr13	3837240	3.157694049236202	9.263
chr13	3879201	5.338962006456401	9.3955
chr13	3903363	7.203842049092885	9.5245
chr13	3910859	8.104883678709443	9.5785
chr13	3949416	0.10368281353680751	9.891
chr13	3973528	2.533626439137062	9.8935
chr13	4000367	0.3464883406673907	9.9615
chr13	4029228	3.8953653682114555	9.9715
chr13	4046813	0.05311802825885595	10.04
chr13	4065639	1.8287489353174107	10.041
chr13	4085598	1.6103059581320491	10.0775
chr13	4127205	4.645221228660985	10.1445
chr13	4153038	0.0	10.2645
chr13	4186714	2.803488786044883	10.2645
chr13	4209186	2.8670029200955813	10.3275
chr13	4228021	0.15444492493973574	10.3815
chr13	4244208	12.691420180406919	10.384
chr13	4263276	2.360391479562485	10.626
chr13	4289331	0.0	10.6875
chr13	4298644	0.03852673755584242	10.6875
chr13	4324600	0.32282797304386457	10.6885
chr13	4374162	0.7079051101581804	10.7045
chr13	4472339	0.065953489599145	10.774
chr13	4548150	0.12009745050271849	10.779
chr13	4577293	0.0	10.7825
chr13	4637995	9.239661348095096	10.7825
chr13	4650279	0.7090043553124352	10.896
chr13	4699644	7.000424268137577	10.931
chr13	4711429	3.793520105656554	11.0135
chr13	4818190	2.1629805872492796	11.4185
chr13	4836683	0.0	11.4585
chr13	4873564	0.0	11.4585
chr13	4943873	2.538505419281193	11.4585
chr13	4961403	0.0	11.503
chr13	4984640	15.979170920972054	11.503
chr13	5004228	4.052878761523691	11.816
chr13	5032973	7.544259656652407	11.9325
chr13	5047885	0.3749000266595717	12.045
chr13	5107901	3.8100501966185125	12.0675
chr13	5218267	8.94703713694819	12.488
chr13	5229388	4.272640956748331	12.5875
chr13	5278889	22.277361238470267	12.799
chr13	5297428	3.373774671414132	13.212
chr13	5388424	0.07407846390895764	13.519
chr13	5422172	1.794808860526491	13.5215
chr13	5454766	0.5510815894662539	13.58
chr13	5522814	2.235129050151735	13.6175
chr13	5553461	1.7156711664509217	13.686
chr13	5650799	1.5922006662747281	13.853
chr13	5691623	2.053602506091231	13.918
chr13	5705988	6.590357266736042	13.9475
chr13	5749233	1.5849803039780892	14.2325
chr13	5867531	0.3423016362018746	14.42
chr13	5882138	1.1743765711874057	14.425
chr13	5936635	0.3781194857573644	14.489
chr13	5948536	0.0	14.4935
chr13	5982579	1.070032876372474	14.4935
chr13	6014821	1.8736038048569432	14.528
chr13	6042575	0.6848462208940431	14.58
chr13	6074699	5.613982559227529	14.602
chr13	6101418	1.8094089264173563	14.752
chr13	6122972	0.27840317621710226	14.791
chr13	6164279	0.0	14.8025
chr13	6211137	0.06271165182487431	14.8025
chr13	6227083	0.1020130576713858	14.8035
chr13	6241787	0.0	14.805
chr13	6242916	7.336716681376925	14.805
chr13	6261044	0.1212121212121258	14.938
chr13	6273419	0.0	14.9395
chr13	6337676	0.2767377502848683	14.9395
chr13	6368391	2.2848301669544995	14.948
chr13	6396183	0.1629224670082066	15.0115
chr13	6451424	0.0	15.0205
chr13	6472968	0.19252572357585174	15.0205
chr13	6519715	1.287852419074105	15.0295
chr13	6548445	0.6618071997166487	15.0665
chr13	6602086	0.5407159078619977	15.102
chr13	6620580	0.1353481632458039	15.112
chr13	6683381	0.6276150627615301	15.1205
chr13	6707281	0.6366530241018348	15.1355
chr13	6718276	0.12223693592747738	15.1425
chr13	6767361	2.192822162122605	15.1485
chr13	6781042	0.4666355576295643	15.1785
chr13	6791757	1.2376237623762074	15.1835
chr13	6814785	0.6329113924051449	15.212
chr13	6825055	0.9874375994294204	15.2185
chr13	6843284	1.6242376027578722	15.2365
chr13	6858368	0.48285852245292454	15.261
chr13	6897717	0.5357811430858538	15.28
chr13	6975174	2.956225127913565	15.3215
chr13	6983969	4.314365671641679	15.3475
chr13	6988257	1.4113081062009363	15.366
chr13	6999594	0.8289826442782665	15.382
chr13	7027942	0.0	15.4055
chr13	7050167	0.31473844150206115	15.4055
chr13	7096237	0.05194265530854134	15.42
chr13	7125115	0.0	15.4215
chr13	7144199	0.0	15.4215
chr13	7174842	0.043830813061558	15.4215
chr13	7197657	1.0761945759793141	15.4225
chr13	7206949	1.0558692558417786	15.4325
chr13	7228732	1.2193422519509527	15.4555
chr13	7243084	5.10495501927735	15.473
chr13	7257090	2.1987275449102075	15.5445
chr13	7267778	40.87858450274568	15.568
chr13	7269417	3.5513031227987395	15.635
chr13	7286453	0.5728562751918859	15.6955
chr13	7358897	0.046635265587811676	15.737
chr13	7380340	0.0	15.738
chr13	7391208	1.8915510718789192	15.738
chr13	7410240	1.1417508501079985	15.774
chr13	7450529	0.8015228934976463	15.82
chr13	7470491	1.3249689037910197	15.836
chr13	7488982	0.7487832272557101	15.8605
chr13	7510350	0.0	15.8765
chr13	7530621	0.2559726962457435	15.8765
chr13	7559921	2.4354923644022533	15.884
chr13	7567517	0.0	15.9025
chr13	7583783	3.8177339901478553	15.9025
chr13	7591903	3.9828431372547937	15.9335
chr13	7603327	0.24225588681805887	15.979
chr13	7634286	2.599975238331162	15.9865
chr13	7650440	0.1298602093040708	16.0285
chr13	7715895	4.035763069663559	16.037
chr13	7732001	1.4900715882219355	16.102
chr13	7762872	0.5422153369482146	16.148
chr13	7775782	0.6312903574906495	16.155
chr13	7803503	0.27756473467002857	16.1725
chr13	7940408	0.08497620666223846	16.2105
chr13	7952176	0.11716187084064703	16.2115
chr13	7973514	1.174405086716218	16.214
chr13	8015663	0.7296722819707397	16.2635
chr13	8047184	7.5301204819275505	16.2865
chr13	8049840	5.092352839634131	16.3065
chr13	8061426	0.0	16.3655
chr13	8066204	2.8616202221161027	16.3655
chr13	8080881	0.42418288980187213	16.4075
chr13	8103277	1.7280029889780981	16.417
chr13	8113983	1.464202766838148	16.4355
chr13	8123886	1.9548872180451868	16.45
chr13	8133861	6.2212207308710905	16.4695
chr13	8144068	0.6064497716893517	16.533
chr13	8158084	1.8784416653800728	16.5415
chr13	8177515	7.9620160701243075	16.578
chr13	8191205	0.0	16.687
chr13	8204250	0.36637356781239117	16.687
chr13	8234274	0.5803632391095148	16.698
chr13	8248920	7.696515080481431	16.7065
chr13	8261718	19.812811474413547	16.805
chr13	8269945	0.911980102252349	16.968
chr13	8306130	0.17573148229495578	17.001
chr13	8317511	1.0526315789474083	17.003
chr13	8331761	1.0266940451745767	17.018
chr13	8343449	1.9113814074716304	17.03
chr13	8354959	5.540166204986263	17.052
chr13	8367233	1.8221291773279462	17.12
chr13	8380130	0.6695549428910206	17.1435
chr13	8392825	0.4155239757333172	17.152
chr13	8404858	0.6470325747434955	17.157
chr13	8427268	0.41325418889470406	17.1715
chr13	8453886	4.556363909097634	17.1825
chr13	8480552	2.88917636912463	17.304
chr13	8492147	0.0	17.3375
chr13	8520900	0.06752194463208791	17.3375
chr13	8535710	0.2569868294250778	17.3385
chr13	8551275	0.1701403658016922	17.3425
chr13	8563030	0.0	17.3445
chr13	8572618	1.50039354584809	17.3445
chr13	8592946	6.2594521929087925	17.375
chr13	8604848	0.3175467247322581	17.4495
chr13	8615870	1.5917384890132744	17.453
chr13	8628749	0.844858877276235	17.4735
chr13	8644728	0.49332368611460137	17.487
chr13	8659931	0.6368594663444508	17.4945
chr13	8690550	0.8341675008341201	17.514
chr13	8705535	3.877350922542263	17.5265
chr13	8716754	0.2869286085755472	17.57
chr13	8772517	14.336283185840937	17.586
chr13	8783817	0.1651254953764365	17.748
chr13	8805013	0.0	17.7515
chr13	8810095	0.29786283416496656	17.7515
chr13	8823524	0.32098135214360785	17.7555
chr13	8952815	3.21873231465765	17.797
chr13	8966951	1.8534708865185265	17.8425
chr13	8995546	2.9440628066733208	17.8955
chr13	9017964	1.0488064287402203	17.9615
chr13	9051812	0.0	17.997
chr13	9067463	3.661354113638987	17.997
chr13	9093000	4.755289591793235	18.0905
chr13	9111716	1.3633265167005997	18.1795
chr13	9123452	1.420413785187577	18.1955
chr13	9158301	0.0	18.245
chr13	9166910	1.090869422930052	18.245
chr13	9185244	0.3831951508393952	18.265
chr13	9199597	0.3198771671678575	18.2705
chr13	9230859	0.29135103637717047	18.2805
chr13	9242872	0.150911505493256	18.284
chr13	9259438	0.06873135661950328	18.2865
chr13	9332185	0.0	18.2915
chr13	9345109	0.9394817192515819	18.2915
chr13	9357882	3.187000628422567	18.3035
chr13	9369021	1.864573110893045	18.339
chr13	9389401	5.346005346005338	18.377
chr13	9406236	1.0281454825859009	18.467
chr13	9421798	0.0	18.483
chr13	9431269	0.8997565364663865	18.483
chr13	9440716	0.629227623092864	18.4915
chr13	9447073	4.013055808229401	18.4955
chr13	9465762	9.988537743572941	18.5705
chr13	9477976	0.16404199475074008	18.6925
chr13	9493216	7.739665787159275	18.695
chr13	9504586	16.13711850598485	18.783
chr13	9520543	0.06941070313026095	19.0405
chr13	9534950	13.23896752706089	19.0415
chr13	9552965	4.268116513014417	19.28
chr13	9591038	0.0	19.4425
chr13	9609913	0.0	19.4425
chr13	9622350	0.0	19.4425
chr13	9679370	0.0	19.4425
chr13	9689808	0.0	19.4425
chr13	9702214	0.4764697258468417	19.4425
chr13	9715856	0.06160670280912206	19.449
chr13	9732088	2.1780148617485233	19.45
chr13	9775017	2.6532110961077944	19.5435
chr13	9817230	8.192703592185483	19.6555
chr13	9831511	2.7000490918014806	19.7725
chr13	9843733	0.9242871189774661	19.8055
chr13	9869158	0.06820351930143702	19.829
chr13	9883820	0.2711706825755405	19.83
chr13	9896727	0.4797313504437697	19.8335
chr13	9921741	3.998104602262572	19.8455
chr13	9938624	1.9462621246870437	19.913
chr13	9986151	0.2572678157961013	20.0055
chr13	9993925	0.278040371461881	20.0075
chr13	10011908	0.7489065963692583	20.0125
chr13	10028599	0.6407651673804257	20.025
chr13	10060592	0.28981554093211337	20.0455
chr13	10089921	0.0	20.054
chr13	10128454	0.05370453910767285	20.054
chr13	10175005	0.0	20.0565
chr13	10191772	0.4974918121139445	20.0565
chr13	10215893	3.0930154088403845	20.0685
chr13	10242566	0.439715064638027	20.151
chr13	10253937	0.22395413419343177	20.156
chr13	10265100	4.541886284625046	20.1585
chr13	10274017	1.1126846044910024	20.199
chr13	10288846	0.0	20.2155
chr13	10298217	1.5443220426233468	20.2155
chr13	10307930	10.136366951068283	20.2305
chr13	10321643	1.4532895636711949	20.3695
