Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr2	0	0.0	0.0
chr2	371858	0.0	0.0
chr2	2047144	0.3137588307928989	0.0
chr2	2096545	0.46493955785747854	0.0155
chr2	2196558	11.656758852416644	0.062
chr2	2215903	1.645197850274809	0.2875
chr2	2380017	1.9627085377821412	0.5575
chr2	2393264	0.0	0.5835
chr2	2407983	4.083316035004533	0.5835
chr2	2591045	0.0	1.331
chr2	2594103	0.0	1.331
chr2	2615284	1.8943878759175958	1.331
chr2	2636399	6.118266978922718	1.371
chr2	2653479	7.399870502266206	1.4755
chr2	2675101	4.62604021295292	1.6355
chr2	2694448	2.0408163265305967	1.725
chr2	2697633	3.8449019448287096	1.7315
chr2	2722211	1.800957221098336	1.826
chr2	2742478	13.578191655394855	1.8625
chr2	2761700	1.3579138760385778	2.1235
chr2	2805149	13.796150824823236	2.1825
chr2	2825517	0.239827324326494	2.4635
chr2	2850535	159.01060070671386	2.4695
chr2	2851950	0.6144265854467573	2.6945
chr2	2984594	0.16207893244009847	2.776
chr2	3058632	0.48689555394802936	2.788
chr2	3094574	0.2841716396703717	2.8055
chr2	3115688	0.0	2.8115
chr2	3127460	3.340538416191789	2.8115
chr2	3147816	0.0	2.8795
chr2	3161777	0.0	2.8795
chr2	3163482	1.4842801241397485	2.8795
chr2	3170893	1.3093765912562914	2.8905
chr2	3184640	9.081498211932978	2.9085
chr2	3195266	10.549982704946405	3.005
chr2	3209721	0.5741127348642977	3.1575
chr2	3257621	5.8168851750468145	3.185
chr2	3285385	1.4560279557368483	3.3465
chr2	3288819	1.641266119577953	3.3515
chr2	3301614	1.0720518573921751	3.3725
chr2	3321669	1.8220154470240393	3.394
chr2	3365302	1.6873114181356192	3.4735
chr2	3390490	5.172610882487428	3.516
chr2	3407986	8.911669107404359	3.6065
chr2	3435983	3.915449271477538	3.856
chr2	3488212	23.00497812641422	4.0605
chr2	3494841	5.311912936451387	4.213
chr2	3556589	3.775710025470043	4.541
chr2	3634720	0.0	4.836
chr2	3642307	2.194373271772496	4.836
chr2	3681726	15.190560151905615	4.9225
chr2	3689099	5.194743583661451	5.0345
chr2	3710178	15.0373674059788	5.144
chr2	3726770	2.3958629851029296	5.3935
chr2	3747848	0.693840828339199	5.444
chr2	3813425	7.149209824177376	5.4895
chr2	3828042	49.4609164420484	5.594
chr2	3831752	0.0	5.7775
chr2	3837568	2.423619271445363	5.7775
chr2	3857992	0.0	5.827
chr2	3859972	7.089637345092378	5.827
chr2	3912584	0.8717195815746067	6.2
chr2	3923482	0.41350792556854826	6.2095
chr2	3945247	0.0	6.2185
chr2	3946740	3.8542651443531333	6.2185
chr2	3960491	3.8804175547904367	6.2715
chr2	3978788	0.7397544015386734	6.3425
chr2	3985547	1.345836589389604	6.3475
chr2	4031615	22.667352581827483	6.4095
chr2	4047166	5.03924798914624	6.762
chr2	4067804	0.8783319330940417	6.866
chr2	4093990	2.039551814942942	6.889
chr2	4190825	2.7800269905532997	7.0865
chr2	4209350	7.472514887769154	7.138
chr2	4226814	0.22052877900564685	7.2685
chr2	4267625	7.039174536551224	7.2775
chr2	4279061	0.19863164864269128	7.358
chr2	4301716	0.0	7.3625
chr2	4341270	0.5607476635514231	7.3625
chr2	4365345	1.6142050040354652	7.376
chr2	4378974	4.582242323256365	7.398
chr2	4395778	0.2664140666627299	7.475
chr2	4412669	2.7665554189355617	7.4795
chr2	4424055	0.19515050983068544	7.511
chr2	4444552	0.0	7.515
chr2	4457239	2.574370709382147	7.515
chr2	4465979	11.965192168237877	7.5375
chr2	4474253	1.103269530497517	7.6365
chr2	4531356	7.017731826217401	7.6995
chr2	4568690	11.371933904859768	7.9615
chr2	4605667	1.7436267436267385	8.382
chr2	4638931	7.642960958251885	8.44
chr2	4658884	0.12843188339852835	8.5925
chr2	4795143	1.4391042069155937	8.61
chr2	4820506	0.0	8.6465
chr2	4839069	3.357958361316314	8.6465
chr2	4879272	10.327343225710276	8.7815
chr2	4892683	1.7824864430608933	8.92
chr2	4912599	10.422335909437225	8.9555
chr2	4930973	0.757480116146955	9.147
chr2	5002262	2.301880161658764	9.201
chr2	5030717	1.2353622442414114	9.2665
chr2	5069572	0.8087026843711373	9.3145
chr2	5107905	1.8985591067970906	9.3455
chr2	5147672	1.2582686223756163	9.421
chr2	5189396	0.16863406408095075	9.4735
chr2	5216081	0.6317689530686428	9.478
chr2	5238241	0.0	9.492
chr2	5304658	0.0	9.492
chr2	5313410	0.0	9.492
chr2	5327199	0.8195453842585286	9.492
chr2	5391869	0.7058546723658163	9.545
chr2	5417370	1.4376078205865133	9.563
chr2	5445194	6.091644204851727	9.603
chr2	5454469	0.3719537459038034	9.6595
