Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr3	0	0.0	0.0
chr3	162026	4.438037087290819	0.0
chr3	179714	7.192997660109195	0.0785
chr3	191253	58.321479374110964	0.1615
chr3	191956	1.867132059491575	0.2025
chr3	269883	0.42582183614375785	0.348
chr3	287496	0.0	0.3555
chr3	290462	3.0280724060628375	0.3555
chr3	320349	11.166014246294038	0.446
chr3	335932	7.282704423819528	0.62
chr3	350693	2.7903023135486738	0.7275
chr3	377751	0.344309502942278	0.803
chr3	393725	0.05624009407433866	0.8085
chr3	491520	1.0451694992274894	0.814
chr3	502523	0.6996268656716423	0.8255
chr3	511099	0.0	0.8315
chr3	521069	7.367735826725053	0.8315
chr3	537967	1.535542183715765	0.956
chr3	578018	0.0	1.0175
chr3	597318	0.0	1.0175
chr3	606915	0.0	1.0175
chr3	629215	0.0	1.0175
chr3	639360	0.0	1.0175
chr3	646593	0.0	1.0175
chr3	653683	0.3556302738353076	1.0175
chr3	684614	1.953471852246514	1.0285
chr3	690245	0.0	1.0395
chr3	735818	1.4892904953145911	1.0395
chr3	765698	0.0	1.084
chr3	768819	2.9868259640514068	1.084
chr3	787568	32.67755918639548	1.14
chr3	799564	3.3532584924916167	1.532
chr3	833859	3.7555432372505533	1.647
chr3	869939	0.570450656018255	1.7825
chr3	887469	0.0	1.7925
chr3	900987	3.3326008935765103	1.7925
chr3	914640	1.2821314653824483	1.838
chr3	930629	3.4291743603270874	1.8585
chr3	968539	0.39023077440624554	1.9885
chr3	1042854	5.17386035238183	2.0175
chr3	1053581	2.5833118057349735	2.073
chr3	1065194	3.8302487966917496	2.103
chr3	1094696	2.0912748835239237	2.216
chr3	1113584	3.323363243602514	2.2555
chr3	1128629	6.998773628790129	2.3055
chr3	1152276	13.43126967471145	2.471
chr3	1157041	1.8035294386229244	2.535
chr3	1244647	2.4824766355140047	2.693
chr3	1258343	0.7067137809187296	2.727
chr3	1370128	1.359358661554538	2.806
chr3	1384473	4.4628207652425065	2.8255
chr3	1399710	0.4577333664349566	2.8935
chr3	1464158	0.7827448251870187	2.923
chr3	1469907	5.195344970906063	2.9275
chr3	1486749	11.906994187136675	3.015
chr3	1492082	0.6008573056815092	3.0785
chr3	1734236	0.0	3.224
chr3	1735101	10.53736964078793	3.224
chr3	1748909	0.0	3.3695
chr3	1760126	3.132879238324617	3.3695
chr3	1813272	9.074410163339369	3.536
chr3	1823190	1.966717095310139	3.626
chr3	1872765	5.4018313830185365	3.7235
chr3	1912844	3.588860178007461	3.94
chr3	1937225	1.7568591146271653	4.0275
chr3	1984753	1.946366782006994	4.111
chr3	1987065	0.9086778736937908	4.1155
chr3	2002472	0.0	4.1295
chr3	2015583	3.0479357162648446	4.1295
chr3	2026410	0.0	4.1625
chr3	2037806	2.6759167492567033	4.1625
chr3	2047896	22.097678142513995	4.1895
chr3	2060386	19.270047065091955	4.4655
chr3	2071647	2.115449674016096	4.6825
chr3	2311076	4.049323371127001	5.189
chr3	2330215	2.839149287631619	5.2665
chr3	2339901	0.0	5.294
chr3	2358272	0.14868660168512046	5.294
chr3	2388537	7.222534307037947	5.2985
chr3	2400998	0.0	5.3885
chr3	2414031	1.8755209780495294	5.3885
chr3	2421229	7.520891364902544	5.402
chr3	2424819	3.440820925063169	5.429
chr3	2457660	18.375953942964237	5.542
chr3	2472598	1.8534726870205671	5.8165
chr3	2492021	6.364306290614306	5.8525
chr3	2506948	0.0	5.9475
chr3	2520895	0.0	5.9475
chr3	2534719	0.0	5.9475
chr3	2555750	0.5154442365698336	5.9475
chr3	2581941	12.217194570135673	5.961
chr3	2591886	1.8294170257745226	6.0825
chr3	2604185	0.3343984543359799	6.105
chr3	2617642	0.3134550583810397	6.1095
chr3	2630403	0.0	6.1135
chr3	2642412	0.0	6.1135
chr3	2654468	1.251970694611854	6.1135
chr3	2665251	0.19433967696427765	6.127
chr3	2734717	0.6344730348959784	6.1405
chr3	2748902	0.0	6.1495
chr3	2750058	2.5392986698911972	6.1495
chr3	2762463	0.32876712328768365	6.181
chr3	2789838	1.1571097968627622	6.19
chr3	2793727	1.534003749787002	6.1945
chr3	2799594	1.2451577199778292	6.2035
chr3	2810436	11.145510835913734	6.217
chr3	2812051	1.5434745326701933	6.235
chr3	2823713	3.7202380952380985	6.253
chr3	2834465	0.30864197530862325	6.293
chr3	2863625	4.150440664070511	6.302
chr3	2892899	0.3024091932394859	6.4235
chr3	2922660	0.0	6.4325
chr3	2940931	0.7068062827225167	6.4325
chr3	2979131	2.458824447740178	6.4595
chr3	2991942	11.933284187246606	6.491
chr3	3002794	14.971847807541412	6.6205
chr3	3014516	1.8572018159306127	6.796
chr3	3021785	0.0	6.8095
chr3	3032524	4.4801851053694115	6.8095
chr3	3076607	1.4509888220120928	7.007
chr3	3085911	50.220994475138056	7.0205
chr3	3094961	9.118988086483347	7.475
chr3	3101760	5.677960871443556	7.537
chr3	3150369	0.0	7.813
chr3	3155558	3.25347530316478	7.813
chr3	3162320	0.0	7.835
chr3	3170356	62.57521058965108	7.835
chr3	3175342	9.904002163331505	8.147
chr3	3190134	6.300963676797675	8.2935
chr3	3211718	4.612207434602959	8.4295
chr3	3233508	0.0	8.53
chr3	3248889	3.737243064539412	8.53
